distrito,TipoVoo,Ano,MesDesc,textbox_MatrixRow_CargaEmb,textbox_MatrixRow_CargaEmb2,textbox_MatrixRow_CargaEmb5,TipoVoo1,textbox_MatrixRow_CargaEmb3,textbox_MatrixRow_CargaEmb4,textbox_MatrixRow_CargaEmb6
Santa Maria,InterIlhas,2015,Novembro, 2 269, 2 198,  279,,,,
Santa Maria,InterIlhas,2015,Dezembro, 2 342, 2 089,  271,,,,
Santa Maria,InterIlhas,2016,Janeiro, 2 194, 2 005,  75,,,,
Santa Maria,InterIlhas,2016,Fevereiro, 2 369, 2 162,  0,,,,
Santa Maria,InterIlhas,2016,Março, 2 677, 2 333,  0,,,,
Santa Maria,InterIlhas,2016,Abril, 2 760, 2 578,  58,,,,
Santa Maria,InterIlhas,2016,Maio, 2 870, 2 915,  0,,,,
Santa Maria,InterIlhas,2016,Junho, 3 086, 2 758,  0,,,,
Santa Maria,InterIlhas,2016,Julho, 3 886, 3 832,  0,,,,
Santa Maria,InterIlhas,2016,Agosto, 4 523, 4 015,  0,,,,
Santa Maria,InterIlhas,2016,Setembro, 3 828, 3 012,  242,,,,
Santa Maria,InterIlhas,2016,Outubro, 2 704, 2 302,  0,,,,
Santa Maria,InterIlhas,2016,Novembro, 2 491, 2 143,  0,,,,
Santa Maria,InterIlhas,2016,Dezembro, 2 206, 2 186,  0,,,,
Santa Maria,InterIlhas,2017,Janeiro, 2 436, 2 362,  0,,,,
Santa Maria,InterIlhas,2017,Fevereiro, 2 447, 2 355,  21,,,,
Santa Maria,InterIlhas,2017,Março, 2 752, 2 480,  0,,,,
Santa Maria,InterIlhas,2017,Abril, 2 838, 2 845,  0,,,,
Santa Maria,InterIlhas,2017,Maio, 2 951, 2 938,  126,,,,
Santa Maria,InterIlhas,2017,Junho, 3 026, 3 228,  0,,,,
Santa Maria,InterIlhas,2017,Julho, 4 135, 4 481,  0,,,,
Santa Maria,InterIlhas,2017,Agosto, 4 673, 4 369,  8,,,,
Santa Maria,InterIlhas,2017,Setembro, 3 890, 3 340,  0,,,,
Santa Maria,InterIlhas,2017,Outubro, 2 676, 2 505,  0,,,,
Santa Maria,InterIlhas,2017,Novembro, 2 313, 2 189,  0,,,,
Santa Maria,InterIlhas,2017,Dezembro, 2 271, 2 217,  0,,,,
Santa Maria,InterIlhas,2018,Janeiro, 2 562, 2 463,  219,,,,
Santa Maria,InterIlhas,2018,Fevereiro, 2 480, 2 398,  69,,,,
Santa Maria,InterIlhas,2018,Março, 2 686, 2 422,  0,,,,
Santa Maria,InterIlhas,2018,Abril, 3 085, 2 930,  0,,,,
Santa Maria,InterIlhas,2018,Maio, 2 907, 2 919,  0,,,,
Santa Maria,InterIlhas,2018,Junho, 3 492, 3 723,  33,,,,
Santa Maria,InterIlhas,2018,Julho, 4 427, 4 496,  0,,,,
Santa Maria,InterIlhas,2018,Agosto, 4 691, 4 570,  0,,,,
Santa Maria,InterIlhas,2018,Setembro, 4 363, 3 435,  0,,,,
Santa Maria,InterIlhas,2018,Outubro, 3 091, 2 756,  0,,,,
Santa Maria,InterIlhas,2018,Novembro, 2 607, 2 311,  0,,,,
Santa Maria,InterIlhas,2018,Dezembro, 2 420, 2 430,  0,,,,
Santa Maria,InterIlhas,2019,Janeiro, 2 447, 2 478,  0,,,,
Santa Maria,InterIlhas,2019,Fevereiro, 2 772, 2 259,  49,,,,
Santa Maria,InterIlhas,2019,Março, 2 754, 2 583,  0,,,,
Santa Maria,InterIlhas,2019,Abril, 3 211, 3 067,  0,,,,
Santa Maria,InterIlhas,2019,Maio, 3 229, 3 240,  103,,,,
Santa Maria,InterIlhas,2019,Junho, 3 564, 3 546,  0,,,,
Santa Maria,InterIlhas,2019,Julho, 4 401, 4 698,  165,,,,
Santa Maria,InterIlhas,2019,Agosto, 4 930, 4 623,  0,,,,
Santa Maria,InterIlhas,2019,Setembro, 4 232, 3 619,  0,,,,
Santa Maria,InterIlhas,2019,Outubro, 3 059, 2 767,  0,,,,
Santa Maria,InterIlhas,2019,Novembro, 2 717, 2 495,  0,,,,
Santa Maria,InterIlhas,2019,Dezembro, 2 434, 2 302,  0,,,,
Santa Maria,InterIlhas,2020,Janeiro, 2 508, 2 650,  156,,,,
Santa Maria,InterIlhas,2020,Fevereiro, 2 755, 2 423,  0,,,,
Santa Maria,InterIlhas,2020,Março, 1 546, 1 550,  45,,,,
Santa Maria,InterIlhas,2020,Abril,  47,  61,  39,,,,
Santa Maria,InterIlhas,2020,Maio,  111,  122,  70,,,,
Santa Maria,InterIlhas,2020,Junho, 1 032, 1 118,  0,,,,
Santa Maria,InterIlhas,2020,Julho, 2 507, 2 903,  0,,,,
Santa Maria,InterIlhas,2020,Agosto, 3 960, 3 691,  0,,,,
Santa Maria,InterIlhas,2020,Setembro, 3 275, 2 769,  0,,,,
Santa Maria,InterIlhas,2020,Outubro, 2 368, 2 257,  14,,,,
Santa Maria,InterIlhas,2020,Novembro, 1 611, 1 561,  170,,,,
Santa Maria,InterIlhas,2020,Dezembro, 1 272, 1 231,  203,,,,
Santa Maria,InterIlhas,2021,Janeiro, 1 158, 1 131,  173,,,,
Santa Maria,InterIlhas,2021,Fevereiro, 1 142, 1 163,  66,,,,
Santa Maria,InterIlhas,2021,Março, 1 683, 1 810,  205,,,,
Santa Maria,InterIlhas,2021,Abril, 1 810, 1 845,  147,,,,
Santa Maria,InterIlhas,2021,Maio, 2 182, 2 192,  83,,,,
Santa Maria,InterIlhas,2021,Junho, 3 221, 3 360,  37,,,,
Santa Maria,InterIlhas,2021,Julho, 4 629, 4 961,  121,,,,
Santa Maria,InterIlhas,2021,Agosto, 5 770, 5 797,  191,,,,
Santa Maria,InterIlhas,2021,Setembro, 4 706, 4 380,  368,,,,
Santa Maria,InterIlhas,2021,Outubro, 3 454, 3 427,  549,,,,
Santa Maria,InterIlhas,2021,Novembro, 2 866, 2 968,  347,,,,
Santa Maria,InterIlhas,2021,Dezembro, 2 709, 2 781,  430,,,,
Santa Maria,InterIlhas,2022,Janeiro, 2 460, 2 498,  223,,,,
Santa Maria,InterIlhas,2022,Fevereiro, 2 313, 2 478,  98,,,,
Santa Maria,InterIlhas,2022,Março, 2 920, 2 971,  316,,,,
Santa Maria,Internacionais,1986,Janeiro,  0,  0,  889,,,,
Santa Maria,Internacionais,1986,Fevereiro,  0,  0,  760,,,,
Santa Maria,Internacionais,1986,Março,  0,  0, 3 964,,,,
Santa Maria,Internacionais,1986,Abril,  1,  1, 2 458,,,,
Santa Maria,Internacionais,1986,Maio,  0,  0,  778,,,,
Santa Maria,Internacionais,1986,Junho,  64,  0,  947,,,,
Santa Maria,Internacionais,1986,Julho,  343,  690, 2 561,,,,
Santa Maria,Internacionais,1986,Agosto,  212,  248, 2 847,,,,
Santa Maria,Internacionais,1986,Setembro,  578,  84, 1 725,,,,
Santa Maria,Internacionais,1986,Outubro,  0,  0, 1 797,,,,
Santa Maria,Internacionais,1986,Novembro,  0,  3, 2 468,,,,
Santa Maria,Internacionais,1986,Dezembro,  1,  3, 1 255,,,,
Santa Maria,Internacionais,1987,Janeiro,  0,  0,  572,,,,
Santa Maria,Internacionais,1987,Fevereiro,  4,  92, 2 614,,,,
Santa Maria,Internacionais,1987,Março,  0,  3,  716,,,,
Santa Maria,Internacionais,1987,Abril,  0,  16,  656,,,,
Santa Maria,Internacionais,1987,Maio,  0,  0,  452,,,,
Santa Maria,Internacionais,1987,Junho,  69,  318, 2 448,,,,
Santa Maria,Internacionais,1987,Julho,  393,  731, 2 313,,,,
Santa Maria,Internacionais,1987,Agosto,  233,  297, 3 480,,,,
Santa Maria,Internacionais,1987,Setembro,  766,  229, 2 626,,,,
Santa Maria,Internacionais,1987,Outubro,  0,  0, 1 445,,,,
Santa Maria,Internacionais,1987,Novembro,  0,  0, 1 035,,,,
Santa Maria,Internacionais,1987,Dezembro,  0,  5,  461,,,,
Santa Maria,Internacionais,1988,Janeiro,  0,  3,  748,,,,
Santa Maria,Internacionais,1988,Fevereiro,  0,  0,  101,,,,
Santa Maria,Internacionais,1988,Março,  0,  0,  570,,,,
Santa Maria,Internacionais,1988,Abril,  0,  0,  425,,,,
Santa Maria,Internacionais,1988,Maio,  0,  0, 1 150,,,,
Santa Maria,Internacionais,1988,Junho,  187,  186,  472,,,,
Santa Maria,Internacionais,1988,Julho,  110,  186, 1 568,,,,
Santa Maria,Internacionais,1988,Agosto,  176,  382, 2 516,,,,
Santa Maria,Internacionais,1988,Setembro,  705,  87, 2 054,,,,
Santa Maria,Internacionais,1988,Outubro,  0,  53, 1 820,,,,
Santa Maria,Internacionais,1988,Novembro,  0,  0, 2 347,,,,
Santa Maria,Internacionais,1988,Dezembro,  0,  2, 4 607,,,,
Santa Maria,Internacionais,1989,Janeiro,  0,  0, 3 224,,,,
Santa Maria,Internacionais,1989,Fevereiro,  0,  0, 2 630,,,,
Santa Maria,Internacionais,1989,Março,  36,  4, 3 532,,,,
Santa Maria,Internacionais,1989,Abril,  11,  0,  877,,,,
Santa Maria,Internacionais,1989,Maio,  17,  1, 3 730,,,,
Santa Maria,Internacionais,1989,Junho,  173,  174, 3 491,,,,
Santa Maria,Internacionais,1989,Julho,  112,  152, 1 747,,,,
Santa Maria,Internacionais,1989,Agosto,  503,  523, 2 390,,,,
Santa Maria,Internacionais,1989,Setembro,  494,  211, 2 393,,,,
Santa Maria,Internacionais,1989,Outubro,  73,  0,  553,,,,
Santa Maria,Internacionais,1989,Novembro,  0,  1, 4 969,,,,
Santa Maria,Internacionais,1989,Dezembro,  0,  0, 4 761,,,,
Santa Maria,Internacionais,1990,Janeiro,  0,  0, 5 067,,,,
Santa Maria,Internacionais,1990,Fevereiro,  0,  0, 2 564,,,,
Santa Maria,Internacionais,1990,Março,  0,  0, 3 913,,,,
Santa Maria,Internacionais,1990,Abril,  0,  0, 1 829,,,,
Santa Maria,Internacionais,1990,Maio,  0,  0,  962,,,,
Santa Maria,Internacionais,1990,Junho,  0,  0,  0,,,,
Santa Maria,Internacionais,1990,Julho,  283,  530, 2 455,,,,
Santa Maria,Internacionais,1990,Agosto,  552,  457, 2 508,,,,
Santa Maria,Internacionais,1990,Setembro,  305,  71, 1 012,,,,
Santa Maria,Internacionais,1990,Outubro,  101,  33, 1 368,,,,
Santa Maria,Internacionais,1990,Novembro,  0,  0, 1 828,,,,
Santa Maria,Internacionais,1990,Dezembro,  0,  35, 2 279,,,,
Santa Maria,Internacionais,1991,Janeiro,  0,  0, 2 849,,,,
Santa Maria,Internacionais,1991,Fevereiro,  0,  0,  115,,,,
Santa Maria,Internacionais,1991,Março,  0,  0,  296,,,,
Santa Maria,Internacionais,1991,Abril,  0,  0, 1 656,,,,
Santa Maria,Internacionais,1991,Maio,  0,  0,  165,,,,
Santa Maria,Internacionais,1991,Junho,  51,  136,  685,,,,
Santa Maria,Internacionais,1991,Julho,  66,  130,  0,,,,
Santa Maria,Internacionais,1991,Agosto,  201,  251, 1 753,,,,
Santa Maria,Internacionais,1991,Setembro,  251,  0,  237,,,,
Santa Maria,Internacionais,1991,Outubro,  0,  0,  647,,,,
Santa Maria,Internacionais,1991,Novembro,  0,  0,  0,,,,
Santa Maria,Internacionais,1991,Dezembro,  0,  0, 2 543,,,,
Santa Maria,Internacionais,1992,Janeiro,  0,  15, 4 116,,,,
Santa Maria,Internacionais,1992,Fevereiro,  0,  0, 5 317,,,,
Santa Maria,Internacionais,1992,Março,  0,  0, 2 825,,,,
Santa Maria,Internacionais,1992,Abril,  0,  0,  0,,,,
Santa Maria,Internacionais,1992,Maio,  0,  0,  0,,,,
Santa Maria,Internacionais,1992,Junho,  0,  0, 6 547,,,,
Santa Maria,Internacionais,1992,Julho,  166,  255, 10 356,,,,
Santa Maria,Internacionais,1992,Agosto,  85,  128, 15 624,,,,
Santa Maria,Internacionais,1992,Setembro,  387,  105, 9 624,,,,
Santa Maria,Internacionais,1992,Outubro,  0,  0, 5 062,,,,
Santa Maria,Internacionais,1992,Novembro,  0,  0, 5 357,,,,
Santa Maria,Internacionais,1992,Dezembro,  0,  1, 7 367,,,,
Santa Maria,Internacionais,1993,Janeiro,  0,  0, 8 361,,,,
Santa Maria,Internacionais,1993,Fevereiro,  0,  0, 6 041,,,,
Santa Maria,Internacionais,1993,Março,  0,  0, 7 347,,,,
Santa Maria,Internacionais,1993,Abril,  0,  0, 8 684,,,,
Santa Maria,Internacionais,1993,Maio,  0,  1, 6 530,,,,
Santa Maria,Internacionais,1993,Junho,  0,  0,  0,,,,
Santa Maria,Internacionais,1993,Julho,  97,  183, 11 507,,,,
Santa Maria,Internacionais,1993,Agosto,  318,  326, 11 285,,,,
Santa Maria,Internacionais,1993,Setembro,  323,  69, 7 793,,,,
Santa Maria,Internacionais,1993,Outubro,  0,  2, 5 068,,,,
Santa Maria,Internacionais,1993,Novembro,  0,  0, 6 657,,,,
Santa Maria,Internacionais,1993,Dezembro,  0,  0, 9 141,,,,
Santa Maria,Internacionais,1994,Janeiro,  0,  0, 11 532,,,,
Santa Maria,Internacionais,1994,Fevereiro,  0,  2, 10 314,,,,
Santa Maria,Internacionais,1994,Março,  0,  0, 7 639,,,,
Santa Maria,Internacionais,1994,Abril,  0,  0, 7 086,,,,
Santa Maria,Internacionais,1994,Maio,  0,  0, 7 408,,,,
Santa Maria,Internacionais,1994,Junho,  47,  161, 4 477,,,,
Santa Maria,Internacionais,1994,Julho,  60,  174, 6 221,,,,
Santa Maria,Internacionais,1994,Agosto,  398,  287, 7 625,,,,
Santa Maria,Internacionais,1994,Setembro,  146,  0,  0,,,,
Santa Maria,Internacionais,1994,Outubro,  0,  0, 3 002,,,,
Santa Maria,Internacionais,1994,Novembro,  0,  0, 7 097,,,,
Santa Maria,Internacionais,1994,Dezembro,  0,  1, 5 433,,,,
Santa Maria,Internacionais,1995,Janeiro,  0,  0, 5 352,,,,
Santa Maria,Internacionais,1995,Fevereiro,  0,  0, 5 468,,,,
Santa Maria,Internacionais,1995,Março,  0,  0, 7 621,,,,
Santa Maria,Internacionais,1995,Abril,  3,  0, 8 280,,,,
Santa Maria,Internacionais,1995,Maio,  0,  0, 6 427,,,,
Santa Maria,Internacionais,1995,Junho,  67,  178, 7 049,,,,
Santa Maria,Internacionais,1995,Julho,  81,  175, 5 982,,,,
Santa Maria,Internacionais,1995,Agosto,  272,  275, 5 459,,,,
Santa Maria,Internacionais,1995,Setembro,  363,  53, 4 695,,,,
Santa Maria,Internacionais,1995,Outubro,  0,  0, 4 917,,,,
Santa Maria,Internacionais,1995,Novembro,  0,  0, 3 992,,,,
Santa Maria,Internacionais,1995,Dezembro,  0,  0, 6 875,,,,
Santa Maria,Internacionais,1996,Janeiro,  0,  0, 6 263,,,,
Santa Maria,Internacionais,1996,Fevereiro,  0,  1, 3 676,,,,
Santa Maria,Internacionais,1996,Março,  0,  0, 3 882,,,,
Santa Maria,Internacionais,1996,Abril,  0,  0, 5 664,,,,
Santa Maria,Internacionais,1996,Maio,  0,  0, 2 169,,,,
Santa Maria,Internacionais,1996,Junho,  66,  100, 1 867,,,,
Santa Maria,Internacionais,1996,Julho,  90,  228, 2 348,,,,
Santa Maria,Internacionais,1996,Agosto,  320,  304, 1 243,,,,
Santa Maria,Internacionais,1996,Setembro,  220,  44, 3 163,,,,
Santa Maria,Internacionais,1996,Outubro,  0,  0, 3 992,,,,
Santa Maria,Internacionais,1996,Novembro,  0,  0, 4 578,,,,
Santa Maria,Internacionais,1996,Dezembro,  0,  0, 2 562,,,,
Santa Maria,Internacionais,1997,Janeiro,  0,  0, 1 830,,,,
Santa Maria,Internacionais,1997,Fevereiro,  0,  0, 6 929,,,,
Santa Maria,Internacionais,1997,Março,  0,  0, 8 513,,,,
Santa Maria,Internacionais,1997,Abril,  0,  0, 5 148,,,,
Santa Maria,Internacionais,1997,Maio,  0,  0, 4 181,,,,
Santa Maria,Internacionais,1997,Junho,  92,  96, 2 499,,,,
Santa Maria,Internacionais,1997,Julho,  95,  213, 4 180,,,,
Santa Maria,Internacionais,1997,Agosto,  268,  362, 4 402,,,,
Santa Maria,Internacionais,1997,Setembro,  231,  45, 3 724,,,,
Santa Maria,Internacionais,1997,Outubro,  0,  0, 1 379,,,,
Santa Maria,Internacionais,1997,Novembro,  0,  0, 3 793,,,,
Santa Maria,Internacionais,1997,Dezembro,  0,  0, 2 712,,,,
Santa Maria,Internacionais,1998,Janeiro,  0,  0, 3 984,,,,
Santa Maria,Internacionais,1998,Fevereiro,  0,  0, 3 649,,,,
Santa Maria,Internacionais,1998,Março,  0,  0, 4 485,,,,
Santa Maria,Internacionais,1998,Abril,  0,  0, 2 270,,,,
Santa Maria,Internacionais,1998,Maio,  0,  0, 1 365,,,,
Santa Maria,Internacionais,1998,Junho,  31,  69, 1 643,,,,
Santa Maria,Internacionais,1998,Julho,  92,  183, 2 216,,,,
Santa Maria,Internacionais,1998,Agosto,  289,  273, 2 293,,,,
Santa Maria,Internacionais,1998,Setembro,  244,  57, 1 661,,,,
Santa Maria,Internacionais,1998,Outubro,  0,  0, 3 863,,,,
Santa Maria,Internacionais,1998,Novembro,  0,  0, 4 970,,,,
Santa Maria,Internacionais,1998,Dezembro,  0,  0, 5 072,,,,
Santa Maria,Internacionais,1999,Janeiro,  0,  0, 4 594,,,,
Santa Maria,Internacionais,1999,Fevereiro,  0,  0, 5 418,,,,
Santa Maria,Internacionais,1999,Março,  0,  0, 2 065,,,,
Santa Maria,Internacionais,1999,Abril,  0,  0, 3 816,,,,
Santa Maria,Internacionais,1999,Maio,  0,  0,  634,,,,
Santa Maria,Internacionais,1999,Junho,  32,  71,  125,,,,
Santa Maria,Internacionais,1999,Julho,  74,  183,  590,,,,
Santa Maria,Internacionais,1999,Agosto,  92,  248,  428,,,,
Santa Maria,Internacionais,1999,Setembro,  337,  107,  75,,,,
Santa Maria,Internacionais,1999,Outubro,  64,  0, 1 180,,,,
Santa Maria,Internacionais,1999,Novembro,  0,  0, 3 773,,,,
Santa Maria,Internacionais,1999,Dezembro,  0,  0, 5 888,,,,
Santa Maria,Internacionais,2000,Janeiro,  0,  0, 5 340,,,,
Santa Maria,Internacionais,2000,Fevereiro,  0,  0, 7 149,,,,
Santa Maria,Internacionais,2000,Março,  0,  0,  970,,,,
Santa Maria,Internacionais,2000,Abril,  0,  0, 1 089,,,,
Santa Maria,Internacionais,2000,Maio,  0,  0,  329,,,,
Santa Maria,Internacionais,2000,Junho,  0,  0,  671,,,,
Santa Maria,Internacionais,2000,Julho,  0,  0,  847,,,,
Santa Maria,Internacionais,2000,Agosto,  100,  216,  0,,,,
Santa Maria,Internacionais,2000,Setembro,  314,  115, 1 534,,,,
Santa Maria,Internacionais,2000,Outubro,  0,  0,  697,,,,
Santa Maria,Internacionais,2000,Novembro,  0,  0,  755,,,,
Santa Maria,Internacionais,2000,Dezembro,  0,  0,  584,,,,
Santa Maria,Internacionais,2001,Janeiro,  0,  0,  762,,,,
Santa Maria,Internacionais,2001,Fevereiro,  0,  0,  379,,,,
Santa Maria,Internacionais,2001,Março,  0,  0, 1 002,,,,
Santa Maria,Internacionais,2001,Abril,  0,  0, 1 637,,,,
Santa Maria,Internacionais,2001,Maio,  0,  0, 1 913,,,,
Santa Maria,Internacionais,2001,Junho,  47,  70, 2 190,,,,
Santa Maria,Internacionais,2001,Julho,  62,  80, 5 994,,,,
Santa Maria,Internacionais,2001,Agosto,  271,  290, 2 826,,,,
Santa Maria,Internacionais,2001,Setembro,  100,  35, 1 705,,,,
Santa Maria,Internacionais,2001,Outubro,  0,  0,  847,,,,
Santa Maria,Internacionais,2001,Novembro,  0,  0,  0,,,,
Santa Maria,Internacionais,2001,Dezembro,  0,  0,  0,,,,
Santa Maria,Internacionais,2002,Janeiro,  0,  0, 2 830,,,,
Santa Maria,Internacionais,2002,Fevereiro,  0,  0, 3 380,,,,
Santa Maria,Internacionais,2002,Março,  0,  0, 3 684,,,,
Santa Maria,Internacionais,2002,Abril,  0,  0,  0,,,,
Santa Maria,Internacionais,2002,Maio,  6,  8,  246,,,,
Santa Maria,Internacionais,2002,Junho,  11,  29,  773,,,,
Santa Maria,Internacionais,2002,Julho,  20,  52,  720,,,,
Santa Maria,Internacionais,2002,Agosto,  186,  197,  312,,,,
Santa Maria,Internacionais,2002,Setembro,  165,  35,  379,,,,
Santa Maria,Internacionais,2002,Outubro,  0,  0,  122,,,,
Santa Maria,Internacionais,2002,Novembro,  7,  0,  371,,,,
Santa Maria,Internacionais,2002,Dezembro,  0,  0, 1 284,,,,
Santa Maria,Internacionais,2003,Janeiro,  0,  0,  0,,,,
Santa Maria,Internacionais,2003,Fevereiro,  0,  0,  0,,,,
Santa Maria,Internacionais,2003,Março,  0,  0,  0,,,,
Santa Maria,Internacionais,2003,Abril,  0,  0,  0,,,,
Santa Maria,Internacionais,2003,Maio,  0,  0,  0,,,,
Santa Maria,Internacionais,2003,Junho,  0,  0,  0,,,,
Santa Maria,Internacionais,2003,Julho,  0,  0,  0,,,,
Santa Maria,Internacionais,2003,Agosto,  0,  0,  0,,,,
Santa Maria,Internacionais,2003,Setembro,  0,  0,  0,,,,
Santa Maria,Internacionais,2003,Outubro,  0,  0,  0,,,,
Santa Maria,Internacionais,2003,Novembro,  0,  0,  0,,,,
Santa Maria,Internacionais,2003,Dezembro,  0,  0,  0,,,,
Santa Maria,Internacionais,2004,Janeiro,  0,  0, 1 310,,,,
Santa Maria,Internacionais,2004,Fevereiro,  4,  4, 1 982,,,,
Santa Maria,Internacionais,2004,Março,  0,  0, 1 704,,,,
Santa Maria,Internacionais,2004,Abril,  13,  5, 1 385,,,,
Santa Maria,Internacionais,2004,Maio,  0,  0,  421,,,,
Santa Maria,Internacionais,2004,Junho,  0,  0,  4,,,,
Santa Maria,Internacionais,2004,Julho,  0,  0,  28,,,,
Santa Maria,Internacionais,2004,Agosto,  0,  0,  7,,,,
Santa Maria,Internacionais,2004,Setembro,  0,  0,  496,,,,
Santa Maria,Internacionais,2004,Outubro,  0,  0,  798,,,,
Santa Maria,Internacionais,2004,Novembro,  0,  0,  697,,,,
Santa Maria,Internacionais,2004,Dezembro,  0,  2, 2 177,,,,
Santa Maria,Internacionais,2005,Janeiro,  0,  0, 4 569,,,,
Santa Maria,Internacionais,2005,Fevereiro,  0,  0, 1 406,,,,
Santa Maria,Internacionais,2005,Março,  0,  0,  724,,,,
Santa Maria,Internacionais,2005,Abril,  0,  1, 1 420,,,,
Santa Maria,Internacionais,2005,Maio,  0,  0, 2 481,,,,
Santa Maria,Internacionais,2005,Junho,  0,  0, 2 362,,,,
Santa Maria,Internacionais,2005,Julho,  4,  0, 1 077,,,,
Santa Maria,Internacionais,2005,Agosto,  1,  1,  656,,,,
Santa Maria,Internacionais,2005,Setembro,  1,  0,  981,,,,
Santa Maria,Internacionais,2005,Outubro,  0,  0, 1 960,,,,
Santa Maria,Internacionais,2005,Novembro,  0,  2, 4 238,,,,
Santa Maria,Internacionais,2005,Dezembro,  21,  0, 5 225,,,,
Santa Maria,Internacionais,2006,Janeiro,  0,  0, 4 593,,,,
Santa Maria,Internacionais,2006,Fevereiro,  4,  4, 3 181,,,,
Santa Maria,Internacionais,2006,Março,  0,  1, 2 383,,,,
Santa Maria,Internacionais,2006,Abril,  9,  0,  0,,,,
Santa Maria,Internacionais,2006,Maio,  0,  0,  0,,,,
Santa Maria,Internacionais,2006,Junho,  0,  0,  0,,,,
Santa Maria,Internacionais,2006,Julho,  0,  0,  0,,,,
Santa Maria,Internacionais,2006,Agosto,  3,  0,  0,,,,
Santa Maria,Internacionais,2006,Setembro,  0,  0,  0,,,,
Santa Maria,Internacionais,2006,Outubro,  2,  0,  0,,,,
Santa Maria,Internacionais,2006,Novembro,  0,  0,  0,,,,
Santa Maria,Internacionais,2006,Dezembro,  4,  4,  0,,,,
Santa Maria,Internacionais,2007,Janeiro,  0,  0,  0,,,,
Santa Maria,Internacionais,2007,Fevereiro,  0,  0,  0,,,,
Santa Maria,Internacionais,2007,Março,  7,  7,  0,,,,
Santa Maria,Internacionais,2007,Abril,  5,  85,  0,,,,
Santa Maria,Internacionais,2007,Maio,  4,  4,  0,,,,
Santa Maria,Internacionais,2007,Junho,  13,  4,  0,,,,
Santa Maria,Internacionais,2007,Julho,  6,  6,  0,,,,
Santa Maria,Internacionais,2007,Agosto,  0,  6,  0,,,,
Santa Maria,Internacionais,2007,Setembro,  0,  0,  0,,,,
Santa Maria,Internacionais,2007,Outubro,  2,  340,  0,,,,
Santa Maria,Internacionais,2007,Novembro,  0,  0,  0,,,,
Santa Maria,Internacionais,2007,Dezembro,  3,  3,  7,,,,
Santa Maria,Internacionais,2008,Janeiro,  3,  3,  0,,,,
Santa Maria,Internacionais,2008,Fevereiro,  0,  9,  0,,,,
Santa Maria,Internacionais,2008,Março,  2,  2,  0,,,,
Santa Maria,Internacionais,2008,Abril,  5,  5,  0,,,,
Santa Maria,Internacionais,2008,Maio,  6,  6,  0,,,,
Santa Maria,Internacionais,2008,Junho,  2,  2,  0,,,,
Santa Maria,Internacionais,2008,Julho,  0,  0,  0,,,,
Santa Maria,Internacionais,2008,Agosto,  199,  199,  0,,,,
Santa Maria,Internacionais,2008,Setembro,  9,  5,  0,,,,
Santa Maria,Internacionais,2008,Outubro,  4,  4,  0,,,,
Santa Maria,Internacionais,2008,Novembro,  0,  0,  0,,,,
Santa Maria,Internacionais,2008,Dezembro,  6,  0,  0,,,,
Santa Maria,Internacionais,2009,Janeiro,  4,  4,  0,,,,
Santa Maria,Internacionais,2009,Fevereiro,  3,  3,  0,,,,
Santa Maria,Internacionais,2009,Março,  171,  171,  0,,,,
Santa Maria,Internacionais,2009,Abril,  0,  0,  0,,,,
Santa Maria,Internacionais,2009,Maio,  6,  2,  0,,,,
Santa Maria,Internacionais,2009,Junho,  0,  0,  0,,,,
Santa Maria,Internacionais,2009,Julho,  2,  2,  0,,,,
Santa Maria,Internacionais,2009,Agosto,  0,  0,  0,,,,
Santa Maria,Internacionais,2009,Setembro,  2,  2,  0,,,,
Santa Maria,Internacionais,2009,Outubro,  5,  5,  0,,,,
Santa Maria,Internacionais,2009,Novembro,  0,  0,  0,,,,
Santa Maria,Internacionais,2009,Dezembro,  0,  0,  0,,,,
Santa Maria,Internacionais,2010,Janeiro,  195,  197,  0,,,,
Santa Maria,Internacionais,2010,Fevereiro,  7,  7,  0,,,,
Santa Maria,Internacionais,2010,Março,  3,  6,  0,,,,
Santa Maria,Internacionais,2010,Abril,  14,  4,  0,,,,
Santa Maria,Internacionais,2010,Maio,  0,  0,  0,,,,
Santa Maria,Internacionais,2010,Junho,  2,  2,  0,,,,
Santa Maria,Internacionais,2010,Julho,  0,  0,  0,,,,
Santa Maria,Internacionais,2010,Agosto,  7,  7,  0,,,,
Santa Maria,Internacionais,2010,Setembro,  0,  0,  0,,,,
Santa Maria,Internacionais,2010,Outubro,  0,  0,  0,,,,
Santa Maria,Internacionais,2010,Novembro,  0,  0,  0,,,,
Santa Maria,Internacionais,2010,Dezembro,  10,  10,  0,,,,
Santa Maria,Internacionais,2011,Janeiro,  0,  0,  0,,,,
Santa Maria,Internacionais,2011,Fevereiro,  0,  0,  0,,,,
Santa Maria,Internacionais,2011,Março,  0,  0,  0,,,,
Santa Maria,Internacionais,2011,Abril,  9,  0,  0,,,,
Santa Maria,Internacionais,2011,Maio,  0,  0,  0,,,,
Santa Maria,Internacionais,2011,Junho,  8,  8,  0,,,,
Santa Maria,Internacionais,2011,Julho,  0,  0,  0,,,,
Santa Maria,Internacionais,2011,Agosto,  2,  8,  0,,,,
Santa Maria,Internacionais,2011,Setembro,  0,  0,  0,,,,
Santa Maria,Internacionais,2011,Outubro,  0,  0,  0,,,,
Santa Maria,Internacionais,2011,Novembro,  0,  0,  0,,,,
