zona_geo_h,hospedes_tipo_aloj,hospedes_anos,hospedes_mes,textbox9,textbox23,textbox25,textbox27,textbox28,textbox29
Ilha do Faial,Hotelaria Tradicional,2020,Março,  2.1,  2.3,  2.3,  2.5
Ilha do Faial,Hotelaria Tradicional,2020,Abril,-,  2.3,  13.8,  2.5
Ilha do Faial,Hotelaria Tradicional,2020,Maio,-,  2.3,  5.9,  2.5
Ilha do Faial,Hotelaria Tradicional,2020,Junho,  2.6,  2.3,  2.8,  2.5
Ilha do Faial,Hotelaria Tradicional,2020,Julho,  2.3,  2.3,  2.5,  2.5
Ilha do Faial,Hotelaria Tradicional,2020,Agosto,  2.4,  2.3,  2.7,  2.5
Ilha do Faial,Hotelaria Tradicional,2020,Setembro,  2.4,  2.3,  2.8,  2.5
Ilha do Faial,Hotelaria Tradicional,2020,Outubro,  2.4,  2.3,  2.7,  2.5
Ilha do Faial,Hotelaria Tradicional,2020,Novembro,  1.9,  2.3,  2.4,  2.5
Ilha do Faial,Hotelaria Tradicional,2020,Dezembro,  2.2,  2.3,  2.7,  2.5
Ilha do Faial,Hotelaria Tradicional,2021,Janeiro,  1.9,  2.3,  2.8,  2.5
Ilha do Faial,Hotelaria Tradicional,2021,Fevereiro,  2.3,  2.3,  2.8,  2.5
Ilha do Faial,Hotelaria Tradicional,2021,Março,  2.3,  2.3,  2.8,  2.5
Ilha do Faial,Hotelaria Tradicional,2021,Abril,  2.4,  2.3,  2.7,  2.5
Ilha do Faial,Hotelaria Tradicional,2021,Maio,  2.3,  2.3,  2.5,  2.5
Ilha do Faial,Hotelaria Tradicional,2021,Junho,  2.6,  2.3,  2.8,  2.5
Ilha do Faial,Hotelaria Tradicional,2021,Julho,  2.5,  2.3,  2.6,  2.5
Ilha do Faial,Hotelaria Tradicional,2021,Agosto,  2.4,  2.3,  2.5,  2.5
Ilha do Faial,Hotelaria Tradicional,2021,Setembro,  2.4,  2.3,  2.6,  2.5
Ilha do Faial,Hotelaria Tradicional,2021,Outubro,  2.3,  2.3,  2.5,  2.5
Ilha do Faial,Hotelaria Tradicional,2021,Novembro,  2.4,  2.3,  2.7,  2.5
Ilha do Faial,Hotelaria Tradicional,2021,Dezembro,  2.0,  2.3,  2.4,  2.5
Ilha do Faial,Hotelaria Tradicional,2022,Janeiro,  2.3,  2.3,  2.8,  2.5
Ilha do Faial,Hotelaria Tradicional,2022,Fevereiro,  2.3,  2.3,  2.6,  2.5
Ilha do Faial,Turismo Espaço Rural,2001,Janeiro,-,  3.3,  3.2,  2.5
Ilha do Faial,Turismo Espaço Rural,2001,Fevereiro,-,  3.3,  3.5,  2.5
Ilha do Faial,Turismo Espaço Rural,2001,Março,-,  3.3,  2.8,  2.5
Ilha do Faial,Turismo Espaço Rural,2001,Abril,-,  3.3,  2.5,  2.5
Ilha do Faial,Turismo Espaço Rural,2001,Maio,-,  3.3,  2.4,  2.5
Ilha do Faial,Turismo Espaço Rural,2001,Junho,-,  3.3,  2.4,  2.5
Ilha do Faial,Turismo Espaço Rural,2001,Julho,-,  3.3,  2.5,  2.5
Ilha do Faial,Turismo Espaço Rural,2001,Agosto,-,  3.3,  2.5,  2.5
Ilha do Faial,Turismo Espaço Rural,2001,Setembro,-,  3.3,  2.5,  2.5
Ilha do Faial,Turismo Espaço Rural,2001,Outubro,-,  3.3,  2.8,  2.5
Ilha do Faial,Turismo Espaço Rural,2001,Novembro,-,  3.3,  2.5,  2.5
Ilha do Faial,Turismo Espaço Rural,2001,Dezembro,-,  3.3,  2.5,  2.5
Ilha do Faial,Turismo Espaço Rural,2002,Janeiro,-,  3.3,  2.9,  2.5
Ilha do Faial,Turismo Espaço Rural,2002,Fevereiro,-,  3.3,  2.8,  2.5
Ilha do Faial,Turismo Espaço Rural,2002,Março,-,  3.3,  2.6,  2.5
Ilha do Faial,Turismo Espaço Rural,2002,Abril,-,  3.3,  2.7,  2.5
Ilha do Faial,Turismo Espaço Rural,2002,Maio,-,  3.3,  2.6,  2.5
Ilha do Faial,Turismo Espaço Rural,2002,Junho,-,  3.3,  2.5,  2.5
Ilha do Faial,Turismo Espaço Rural,2002,Julho,-,  3.3,  2.6,  2.5
Ilha do Faial,Turismo Espaço Rural,2002,Agosto,-,  3.3,  2.4,  2.5
Ilha do Faial,Turismo Espaço Rural,2002,Setembro,-,  3.3,  2.5,  2.5
Ilha do Faial,Turismo Espaço Rural,2002,Outubro,-,  3.3,  2.4,  2.5
Ilha do Faial,Turismo Espaço Rural,2002,Novembro,-,  3.3,  2.4,  2.5
Ilha do Faial,Turismo Espaço Rural,2002,Dezembro,-,  3.3,  2.5,  2.5
Ilha do Faial,Turismo Espaço Rural,2003,Janeiro,-,  3.3,  2.6,  2.5
Ilha do Faial,Turismo Espaço Rural,2003,Fevereiro,-,  3.3,  2.5,  2.5
Ilha do Faial,Turismo Espaço Rural,2003,Março,-,  3.3,  2.4,  2.5
Ilha do Faial,Turismo Espaço Rural,2003,Abril,-,  3.3,  2.2,  2.5
Ilha do Faial,Turismo Espaço Rural,2003,Maio,-,  3.3,  2.6,  2.5
Ilha do Faial,Turismo Espaço Rural,2003,Junho,-,  3.3,  2.3,  2.5
Ilha do Faial,Turismo Espaço Rural,2003,Julho,-,  3.3,  2.7,  2.5
Ilha do Faial,Turismo Espaço Rural,2003,Agosto,-,  3.3,  2.6,  2.5
Ilha do Faial,Turismo Espaço Rural,2003,Setembro,-,  3.3,  2.5,  2.5
Ilha do Faial,Turismo Espaço Rural,2003,Outubro,-,  3.3,  2.5,  2.5
Ilha do Faial,Turismo Espaço Rural,2003,Novembro,-,  3.3,  2.3,  2.5
Ilha do Faial,Turismo Espaço Rural,2003,Dezembro,-,  3.3,  2.6,  2.5
Ilha do Faial,Turismo Espaço Rural,2004,Janeiro,  3.5,  3.3,  3.6,  2.5
Ilha do Faial,Turismo Espaço Rural,2004,Fevereiro,  5.0,  3.3,  3.3,  2.5
Ilha do Faial,Turismo Espaço Rural,2004,Março,  5.6,  3.3,  3.4,  2.5
Ilha do Faial,Turismo Espaço Rural,2004,Abril,  7.7,  3.3,  3.0,  2.5
Ilha do Faial,Turismo Espaço Rural,2004,Maio,  5.8,  3.3,  2.8,  2.5
Ilha do Faial,Turismo Espaço Rural,2004,Junho,  5.0,  3.3,  2.6,  2.5
Ilha do Faial,Turismo Espaço Rural,2004,Julho,  3.2,  3.3,  3.0,  2.5
Ilha do Faial,Turismo Espaço Rural,2004,Agosto,  3.1,  3.3,  2.7,  2.5
Ilha do Faial,Turismo Espaço Rural,2004,Setembro,  2.6,  3.3,  2.7,  2.5
Ilha do Faial,Turismo Espaço Rural,2004,Outubro,  2.7,  3.3,  2.6,  2.5
Ilha do Faial,Turismo Espaço Rural,2004,Novembro,  2.6,  3.3,  3.1,  2.5
Ilha do Faial,Turismo Espaço Rural,2004,Dezembro,  3.6,  3.3,  3.6,  2.5
Ilha do Faial,Turismo Espaço Rural,2005,Janeiro,  2.2,  3.3,  3.1,  2.5
Ilha do Faial,Turismo Espaço Rural,2005,Fevereiro,  2.4,  3.3,  3.0,  2.5
Ilha do Faial,Turismo Espaço Rural,2005,Março,  2.1,  3.3,  2.8,  2.5
Ilha do Faial,Turismo Espaço Rural,2005,Abril,  2.5,  3.3,  2.7,  2.5
Ilha do Faial,Turismo Espaço Rural,2005,Maio,  3.4,  3.3,  2.8,  2.5
Ilha do Faial,Turismo Espaço Rural,2005,Junho,  3.9,  3.3,  2.5,  2.5
Ilha do Faial,Turismo Espaço Rural,2005,Julho,  3.5,  3.3,  2.6,  2.5
Ilha do Faial,Turismo Espaço Rural,2005,Agosto,  3.8,  3.3,  2.7,  2.5
Ilha do Faial,Turismo Espaço Rural,2005,Setembro,  3.1,  3.3,  2.5,  2.5
Ilha do Faial,Turismo Espaço Rural,2005,Outubro,  3.0,  3.3,  2.5,  2.5
Ilha do Faial,Turismo Espaço Rural,2005,Novembro,  2.4,  3.3,  2.7,  2.5
Ilha do Faial,Turismo Espaço Rural,2005,Dezembro,  2.2,  3.3,  2.6,  2.5
Ilha do Faial,Turismo Espaço Rural,2006,Janeiro,  3.1,  3.3,  2.8,  2.5
Ilha do Faial,Turismo Espaço Rural,2006,Fevereiro,  3.1,  3.3,  2.4,  2.5
Ilha do Faial,Turismo Espaço Rural,2006,Março,  2.6,  3.3,  2.1,  2.5
Ilha do Faial,Turismo Espaço Rural,2006,Abril,  3.3,  3.3,  2.3,  2.5
Ilha do Faial,Turismo Espaço Rural,2006,Maio,  3.5,  3.3,  2.6,  2.5
Ilha do Faial,Turismo Espaço Rural,2006,Junho,  2.8,  3.3,  2.6,  2.5
Ilha do Faial,Turismo Espaço Rural,2006,Julho,  3.3,  3.3,  2.7,  2.5
Ilha do Faial,Turismo Espaço Rural,2006,Agosto,  3.8,  3.3,  2.7,  2.5
Ilha do Faial,Turismo Espaço Rural,2006,Setembro,  3.7,  3.3,  2.7,  2.5
Ilha do Faial,Turismo Espaço Rural,2006,Outubro,  2.9,  3.3,  2.7,  2.5
Ilha do Faial,Turismo Espaço Rural,2006,Novembro,  2.2,  3.3,  2.4,  2.5
Ilha do Faial,Turismo Espaço Rural,2006,Dezembro,  3.0,  3.3,  2.2,  2.5
Ilha do Faial,Turismo Espaço Rural,2007,Janeiro,  2.4,  3.3,  2.3,  2.5
Ilha do Faial,Turismo Espaço Rural,2007,Fevereiro,  3.2,  3.3,  2.1,  2.5
Ilha do Faial,Turismo Espaço Rural,2007,Março,  3.2,  3.3,  2.4,  2.5
Ilha do Faial,Turismo Espaço Rural,2007,Abril,  2.9,  3.3,  2.4,  2.5
Ilha do Faial,Turismo Espaço Rural,2007,Maio,  3.5,  3.3,  2.5,  2.5
Ilha do Faial,Turismo Espaço Rural,2007,Junho,  3.0,  3.3,  2.3,  2.5
Ilha do Faial,Turismo Espaço Rural,2007,Julho,  3.1,  3.3,  2.6,  2.5
Ilha do Faial,Turismo Espaço Rural,2007,Agosto,  3.0,  3.3,  2.7,  2.5
Ilha do Faial,Turismo Espaço Rural,2007,Setembro,  3.0,  3.3,  2.6,  2.5
Ilha do Faial,Turismo Espaço Rural,2007,Outubro,  3.0,  3.3,  2.5,  2.5
Ilha do Faial,Turismo Espaço Rural,2007,Novembro,  4.1,  3.3,  2.5,  2.5
Ilha do Faial,Turismo Espaço Rural,2007,Dezembro,  3.7,  3.3,  2.6,  2.5
Ilha do Faial,Turismo Espaço Rural,2008,Janeiro,  3.4,  3.3,  2.3,  2.5
Ilha do Faial,Turismo Espaço Rural,2008,Fevereiro,  3.5,  3.3,  2.3,  2.5
Ilha do Faial,Turismo Espaço Rural,2008,Março,  2.8,  3.3,  2.5,  2.5
Ilha do Faial,Turismo Espaço Rural,2008,Abril,  2.5,  3.3,  2.2,  2.5
Ilha do Faial,Turismo Espaço Rural,2008,Maio,  3.2,  3.3,  2.4,  2.5
Ilha do Faial,Turismo Espaço Rural,2008,Junho,  3.2,  3.3,  2.4,  2.5
Ilha do Faial,Turismo Espaço Rural,2008,Julho,  3.8,  3.3,  2.7,  2.5
Ilha do Faial,Turismo Espaço Rural,2008,Agosto,  3.2,  3.3,  2.6,  2.5
Ilha do Faial,Turismo Espaço Rural,2008,Setembro,  2.9,  3.3,  2.5,  2.5
Ilha do Faial,Turismo Espaço Rural,2008,Outubro,  3.1,  3.3,  3.0,  2.5
Ilha do Faial,Turismo Espaço Rural,2008,Novembro,  4.8,  3.3,  3.2,  2.5
Ilha do Faial,Turismo Espaço Rural,2008,Dezembro,  2.0,  3.3,  2.5,  2.5
Ilha do Faial,Turismo Espaço Rural,2009,Janeiro,  3.8,  3.3,  2.5,  2.5
Ilha do Faial,Turismo Espaço Rural,2009,Fevereiro,  2.8,  3.3,  2.4,  2.5
Ilha do Faial,Turismo Espaço Rural,2009,Março,  3.0,  3.3,  2.2,  2.5
Ilha do Faial,Turismo Espaço Rural,2009,Abril,  2.7,  3.3,  2.3,  2.5
Ilha do Faial,Turismo Espaço Rural,2009,Maio,  2.8,  3.3,  2.3,  2.5
Ilha do Faial,Turismo Espaço Rural,2009,Junho,  3.0,  3.3,  2.4,  2.5
Ilha do Faial,Turismo Espaço Rural,2009,Julho,  3.2,  3.3,  2.5,  2.5
Ilha do Faial,Turismo Espaço Rural,2009,Agosto,  3.0,  3.3,  2.6,  2.5
Ilha do Faial,Turismo Espaço Rural,2009,Setembro,  3.8,  3.3,  2.3,  2.5
Ilha do Faial,Turismo Espaço Rural,2009,Outubro,  5.6,  3.3,  2.5,  2.5
Ilha do Faial,Turismo Espaço Rural,2009,Novembro,  4.9,  3.3,  3.2,  2.5
Ilha do Faial,Turismo Espaço Rural,2009,Dezembro,  8.0,  3.3,  2.8,  2.5
Ilha do Faial,Turismo Espaço Rural,2010,Janeiro,  8.2,  3.3,  2.7,  2.5
Ilha do Faial,Turismo Espaço Rural,2010,Fevereiro,  4.3,  3.3,  2.4,  2.5
Ilha do Faial,Turismo Espaço Rural,2010,Março,  2.8,  3.3,  2.7,  2.5
Ilha do Faial,Turismo Espaço Rural,2010,Abril,  3.4,  3.3,  2.2,  2.5
Ilha do Faial,Turismo Espaço Rural,2010,Maio,  2.7,  3.3,  2.4,  2.5
Ilha do Faial,Turismo Espaço Rural,2010,Junho,  2.9,  3.3,  2.4,  2.5
Ilha do Faial,Turismo Espaço Rural,2010,Julho,  3.6,  3.3,  2.6,  2.5
Ilha do Faial,Turismo Espaço Rural,2010,Agosto,  3.8,  3.3,  2.5,  2.5
Ilha do Faial,Turismo Espaço Rural,2010,Setembro,  2.9,  3.3,  2.3,  2.5
Ilha do Faial,Turismo Espaço Rural,2010,Outubro,  3.2,  3.3,  2.1,  2.5
Ilha do Faial,Turismo Espaço Rural,2010,Novembro,  2.5,  3.3,  2.4,  2.5
Ilha do Faial,Turismo Espaço Rural,2010,Dezembro,  4.3,  3.3,  2.2,  2.5
Ilha do Faial,Turismo Espaço Rural,2011,Janeiro,  3.4,  3.3,  2.1,  2.5
Ilha do Faial,Turismo Espaço Rural,2011,Fevereiro,  2.1,  3.3,  2.3,  2.5
Ilha do Faial,Turismo Espaço Rural,2011,Março,  3.4,  3.3,  2.5,  2.5
Ilha do Faial,Turismo Espaço Rural,2011,Abril,  2.5,  3.3,  2.2,  2.5
Ilha do Faial,Turismo Espaço Rural,2011,Maio,  2.5,  3.3,  2.3,  2.5
Ilha do Faial,Turismo Espaço Rural,2011,Junho,  3.2,  3.3,  2.3,  2.5
Ilha do Faial,Turismo Espaço Rural,2011,Julho,  2.9,  3.3,  2.5,  2.5
Ilha do Faial,Turismo Espaço Rural,2011,Agosto,  3.2,  3.3,  2.6,  2.5
Ilha do Faial,Turismo Espaço Rural,2011,Setembro,  2.9,  3.3,  2.4,  2.5
Ilha do Faial,Turismo Espaço Rural,2011,Outubro,  2.9,  3.3,  2.3,  2.5
Ilha do Faial,Turismo Espaço Rural,2011,Novembro,  3.5,  3.3,  2.2,  2.5
Ilha do Faial,Turismo Espaço Rural,2011,Dezembro,  2.3,  3.3,  2.5,  2.5
Ilha do Faial,Turismo Espaço Rural,2012,Janeiro,  4.7,  3.3,  2.8,  2.5
Ilha do Faial,Turismo Espaço Rural,2012,Fevereiro,  4.0,  3.3,  2.6,  2.5
Ilha do Faial,Turismo Espaço Rural,2012,Março,  5.6,  3.3,  2.5,  2.5
Ilha do Faial,Turismo Espaço Rural,2012,Abril,  2.3,  3.3,  2.5,  2.5
Ilha do Faial,Turismo Espaço Rural,2012,Maio,  3.3,  3.3,  2.4,  2.5
Ilha do Faial,Turismo Espaço Rural,2012,Junho,  2.8,  3.3,  2.4,  2.5
Ilha do Faial,Turismo Espaço Rural,2012,Julho,  3.7,  3.3,  2.8,  2.5
Ilha do Faial,Turismo Espaço Rural,2012,Agosto,  4.1,  3.3,  2.7,  2.5
Ilha do Faial,Turismo Espaço Rural,2012,Setembro,  3.8,  3.3,  2.5,  2.5
Ilha do Faial,Turismo Espaço Rural,2012,Outubro,  3.1,  3.3,  2.5,  2.5
Ilha do Faial,Turismo Espaço Rural,2012,Novembro,  5.9,  3.3,  2.4,  2.5
Ilha do Faial,Turismo Espaço Rural,2012,Dezembro,  5.1,  3.3,  2.1,  2.5
Ilha do Faial,Turismo Espaço Rural,2013,Janeiro,  4.7,  3.3,  2.3,  2.5
Ilha do Faial,Turismo Espaço Rural,2013,Fevereiro,  3.6,  3.3,  2.4,  2.5
Ilha do Faial,Turismo Espaço Rural,2013,Março,  2.4,  3.3,  2.5,  2.5
Ilha do Faial,Turismo Espaço Rural,2013,Abril,  3.5,  3.3,  2.5,  2.5
Ilha do Faial,Turismo Espaço Rural,2013,Maio,  3.0,  3.3,  2.5,  2.5
Ilha do Faial,Turismo Espaço Rural,2013,Junho,  3.1,  3.3,  2.3,  2.5
Ilha do Faial,Turismo Espaço Rural,2013,Julho,  4.1,  3.3,  2.7,  2.5
Ilha do Faial,Turismo Espaço Rural,2013,Agosto,  3.5,  3.3,  2.6,  2.5
Ilha do Faial,Turismo Espaço Rural,2013,Setembro,  3.3,  3.3,  2.5,  2.5
Ilha do Faial,Turismo Espaço Rural,2013,Outubro,  4.1,  3.3,  2.6,  2.5
Ilha do Faial,Turismo Espaço Rural,2013,Novembro,  4.7,  3.3,  2.8,  2.5
Ilha do Faial,Turismo Espaço Rural,2013,Dezembro,  6.5,  3.3,  3.1,  2.5
Ilha do Faial,Turismo Espaço Rural,2014,Janeiro,  8.5,  3.3,  2.4,  2.5
Ilha do Faial,Turismo Espaço Rural,2014,Fevereiro,  3.4,  3.3,  2.3,  2.5
Ilha do Faial,Turismo Espaço Rural,2014,Março,  5.3,  3.3,  2.1,  2.5
Ilha do Faial,Turismo Espaço Rural,2014,Abril,  5.1,  3.3,  2.5,  2.5
Ilha do Faial,Turismo Espaço Rural,2014,Maio,  2.9,  3.3,  2.2,  2.5
Ilha do Faial,Turismo Espaço Rural,2014,Junho,  2.8,  3.3,  2.3,  2.5
Ilha do Faial,Turismo Espaço Rural,2014,Julho,  3.3,  3.3,  2.5,  2.5
Ilha do Faial,Turismo Espaço Rural,2014,Agosto,  3.2,  3.3,  2.5,  2.5
Ilha do Faial,Turismo Espaço Rural,2014,Setembro,  2.9,  3.3,  2.5,  2.5
Ilha do Faial,Turismo Espaço Rural,2014,Outubro,  2.7,  3.3,  2.2,  2.5
Ilha do Faial,Turismo Espaço Rural,2014,Novembro,  3.5,  3.3,  2.2,  2.5
Ilha do Faial,Turismo Espaço Rural,2014,Dezembro,  2.6,  3.3,  2.1,  2.5
Ilha do Faial,Turismo Espaço Rural,2015,Janeiro,  3.7,  3.3,  2.3,  2.5
Ilha do Faial,Turismo Espaço Rural,2015,Fevereiro,  2.3,  3.3,  2.1,  2.5
Ilha do Faial,Turismo Espaço Rural,2015,Março,  3.3,  3.3,  2.7,  2.5
Ilha do Faial,Turismo Espaço Rural,2015,Abril,  2.3,  3.3,  2.3,  2.5
Ilha do Faial,Turismo Espaço Rural,2015,Maio,  2.9,  3.3,  2.5,  2.5
Ilha do Faial,Turismo Espaço Rural,2015,Junho,  3.0,  3.3,  2.4,  2.5
Ilha do Faial,Turismo Espaço Rural,2015,Julho,  3.4,  3.3,  2.7,  2.5
Ilha do Faial,Turismo Espaço Rural,2015,Agosto,  3.1,  3.3,  2.8,  2.5
Ilha do Faial,Turismo Espaço Rural,2015,Setembro,  3.1,  3.3,  2.6,  2.5
Ilha do Faial,Turismo Espaço Rural,2015,Outubro,  3.2,  3.3,  2.4,  2.5
Ilha do Faial,Turismo Espaço Rural,2015,Novembro,  2.4,  3.3,  2.0,  2.5
Ilha do Faial,Turismo Espaço Rural,2015,Dezembro,  3.9,  3.3,  1.8,  2.5
Ilha do Faial,Turismo Espaço Rural,2016,Janeiro,  3.3,  3.3,  2.2,  2.5
Ilha do Faial,Turismo Espaço Rural,2016,Fevereiro,  3.3,  3.3,  2.4,  2.5
Ilha do Faial,Turismo Espaço Rural,2016,Março,  3.3,  3.3,  2.4,  2.5
Ilha do Faial,Turismo Espaço Rural,2016,Abril,  3.3,  3.3,  2.4,  2.5
Ilha do Faial,Turismo Espaço Rural,2016,Maio,  2.9,  3.3,  2.3,  2.5
Ilha do Faial,Turismo Espaço Rural,2016,Junho,  3.2,  3.3,  2.3,  2.5
Ilha do Faial,Turismo Espaço Rural,2016,Julho,  3.0,  3.3,  2.5,  2.5
Ilha do Faial,Turismo Espaço Rural,2016,Agosto,  2.9,  3.3,  2.5,  2.5
Ilha do Faial,Turismo Espaço Rural,2016,Setembro,  2.7,  3.3,  2.5,  2.5
Ilha do Faial,Turismo Espaço Rural,2016,Outubro,  2.9,  3.3,  2.3,  2.5
Ilha do Faial,Turismo Espaço Rural,2016,Novembro,  1.9,  3.3,  2.3,  2.5
Ilha do Faial,Turismo Espaço Rural,2016,Dezembro,  4.4,  3.3,  2.0,  2.5
Ilha do Faial,Turismo Espaço Rural,2017,Janeiro,  2.1,  3.3,  2.4,  2.5
Ilha do Faial,Turismo Espaço Rural,2017,Fevereiro,  5.4,  3.3,  2.1,  2.5
Ilha do Faial,Turismo Espaço Rural,2017,Março,  4.5,  3.3,  2.3,  2.5
Ilha do Faial,Turismo Espaço Rural,2017,Abril,  4.1,  3.3,  2.3,  2.5
Ilha do Faial,Turismo Espaço Rural,2017,Maio,  2.9,  3.3,  2.3,  2.5
Ilha do Faial,Turismo Espaço Rural,2017,Junho,  2.6,  3.3,  2.4,  2.5
Ilha do Faial,Turismo Espaço Rural,2017,Julho,  2.7,  3.3,  2.3,  2.5
Ilha do Faial,Turismo Espaço Rural,2017,Agosto,  3.0,  3.3,  2.5,  2.5
Ilha do Faial,Turismo Espaço Rural,2017,Setembro,  3.5,  3.3,  2.4,  2.5
Ilha do Faial,Turismo Espaço Rural,2017,Outubro,  3.1,  3.3,  2.3,  2.5
Ilha do Faial,Turismo Espaço Rural,2017,Novembro,  3.3,  3.3,  2.2,  2.5
Ilha do Faial,Turismo Espaço Rural,2017,Dezembro,  3.6,  3.3,  2.1,  2.5
Ilha do Faial,Turismo Espaço Rural,2018,Janeiro,  1.7,  3.3,  2.3,  2.5
Ilha do Faial,Turismo Espaço Rural,2018,Fevereiro,  2.9,  3.3,  2.5,  2.5
Ilha do Faial,Turismo Espaço Rural,2018,Março,  3.9,  3.3,  2.2,  2.5
Ilha do Faial,Turismo Espaço Rural,2018,Abril,  2.8,  3.3,  2.2,  2.5
Ilha do Faial,Turismo Espaço Rural,2018,Maio,  3.0,  3.3,  2.4,  2.5
Ilha do Faial,Turismo Espaço Rural,2018,Junho,  3.6,  3.3,  2.4,  2.5
Ilha do Faial,Turismo Espaço Rural,2018,Julho,  3.4,  3.3,  2.6,  2.5
Ilha do Faial,Turismo Espaço Rural,2018,Agosto,  3.3,  3.3,  2.5,  2.5
Ilha do Faial,Turismo Espaço Rural,2018,Setembro,  3.1,  3.3,  2.4,  2.5
Ilha do Faial,Turismo Espaço Rural,2018,Outubro,  3.3,  3.3,  2.4,  2.5
Ilha do Faial,Turismo Espaço Rural,2018,Novembro,  3.6,  3.3,  2.3,  2.5
Ilha do Faial,Turismo Espaço Rural,2018,Dezembro,  4.3,  3.3,  2.2,  2.5
Ilha do Faial,Turismo Espaço Rural,2019,Janeiro,  4.3,  3.3,  2.3,  2.5
Ilha do Faial,Turismo Espaço Rural,2019,Fevereiro,  3.3,  3.3,  2.3,  2.5
Ilha do Faial,Turismo Espaço Rural,2019,Março,  3.0,  3.3,  2.4,  2.5
Ilha do Faial,Turismo Espaço Rural,2019,Abril,  3.1,  3.3,  2.3,  2.5
Ilha do Faial,Turismo Espaço Rural,2019,Maio,  3.3,  3.3,  2.4,  2.5
Ilha do Faial,Turismo Espaço Rural,2019,Junho,  3.5,  3.3,  2.4,  2.5
Ilha do Faial,Turismo Espaço Rural,2019,Julho,  3.4,  3.3,  2.5,  2.5
Ilha do Faial,Turismo Espaço Rural,2019,Agosto,  3.4,  3.3,  2.6,  2.5
Ilha do Faial,Turismo Espaço Rural,2019,Setembro,  3.1,  3.3,  2.5,  2.5
Ilha do Faial,Turismo Espaço Rural,2019,Outubro,  3.2,  3.3,  2.3,  2.5
Ilha do Faial,Turismo Espaço Rural,2019,Novembro,  3.1,  3.3,  2.2,  2.5
Ilha do Faial,Turismo Espaço Rural,2019,Dezembro,  4.1,  3.3,  1.9,  2.5
Ilha do Faial,Turismo Espaço Rural,2020,Janeiro,  3.8,  3.3,  2.3,  2.5
Ilha do Faial,Turismo Espaço Rural,2020,Fevereiro,  3.2,  3.3,  2.2,  2.5
Ilha do Faial,Turismo Espaço Rural,2020,Março,  4.0,  3.3,  2.3,  2.5
Ilha do Faial,Turismo Espaço Rural,2020,Abril,-,  3.3,  13.8,  2.5
Ilha do Faial,Turismo Espaço Rural,2020,Maio,-,  3.3,  5.9,  2.5
Ilha do Faial,Turismo Espaço Rural,2020,Junho,-,  3.3,  2.8,  2.5
Ilha do Faial,Turismo Espaço Rural,2020,Julho,  3.2,  3.3,  2.5,  2.5
Ilha do Faial,Turismo Espaço Rural,2020,Agosto,  3.6,  3.3,  2.7,  2.5
Ilha do Faial,Turismo Espaço Rural,2020,Setembro,  2.6,  3.3,  2.8,  2.5
Ilha do Faial,Turismo Espaço Rural,2020,Outubro,  3.7,  3.3,  2.7,  2.5
Ilha do Faial,Turismo Espaço Rural,2020,Novembro,  2.5,  3.3,  2.4,  2.5
Ilha do Faial,Turismo Espaço Rural,2020,Dezembro,  2.2,  3.3,  2.7,  2.5
Ilha do Faial,Turismo Espaço Rural,2021,Janeiro,-,  3.3,  2.8,  2.5
Ilha do Faial,Turismo Espaço Rural,2021,Fevereiro,-,  3.3,  2.8,  2.5
Ilha do Faial,Turismo Espaço Rural,2021,Março,-,  3.3,  2.8,  2.5
Ilha do Faial,Turismo Espaço Rural,2021,Abril,-,  3.3,  2.7,  2.5
Ilha do Faial,Turismo Espaço Rural,2021,Maio,-,  3.3,  2.5,  2.5
Ilha do Faial,Turismo Espaço Rural,2021,Junho,-,  3.3,  2.8,  2.5
Ilha do Faial,Turismo Espaço Rural,2021,Julho,-,  3.3,  2.6,  2.5
Ilha do Faial,Turismo Espaço Rural,2021,Agosto,-,  3.3,  2.5,  2.5
Ilha do Faial,Turismo Espaço Rural,2021,Setembro,-,  3.3,  2.6,  2.5
Ilha do Faial,Turismo Espaço Rural,2021,Outubro,-,  3.3,  2.5,  2.5
Ilha do Faial,Turismo Espaço Rural,2021,Novembro,-,  3.3,  2.7,  2.5
Ilha do Faial,Turismo Espaço Rural,2021,Dezembro,-,  3.3,  2.4,  2.5
Ilha do Faial,Turismo Espaço Rural,2022,Janeiro,-,  3.3,  2.8,  2.5
Ilha do Faial,Turismo Espaço Rural,2022,Fevereiro,-,  3.3,  2.6,  2.5
Ilha do Faial,Alojamento Local,2001,Janeiro,-,  2.9,  3.2,  2.5
Ilha do Faial,Alojamento Local,2001,Fevereiro,-,  2.9,  3.5,  2.5
Ilha do Faial,Alojamento Local,2001,Março,-,  2.9,  2.8,  2.5
Ilha do Faial,Alojamento Local,2001,Abril,-,  2.9,  2.5,  2.5
Ilha do Faial,Alojamento Local,2001,Maio,-,  2.9,  2.4,  2.5
Ilha do Faial,Alojamento Local,2001,Junho,-,  2.9,  2.4,  2.5
Ilha do Faial,Alojamento Local,2001,Julho,-,  2.9,  2.5,  2.5
Ilha do Faial,Alojamento Local,2001,Agosto,-,  2.9,  2.5,  2.5
Ilha do Faial,Alojamento Local,2001,Setembro,-,  2.9,  2.5,  2.5
Ilha do Faial,Alojamento Local,2001,Outubro,-,  2.9,  2.8,  2.5
Ilha do Faial,Alojamento Local,2001,Novembro,-,  2.9,  2.5,  2.5
Ilha do Faial,Alojamento Local,2001,Dezembro,-,  2.9,  2.5,  2.5
