Sector2,Ano2,MesDesc2,textbox_MatrixRow_EnergiaConsumida2,Textbox11,
Cons. Próprio (Industrial),1990,Junho,-,0,
Cons. Próprio (Industrial),1990,Julho,-,0,
Cons. Próprio (Industrial),1990,Agosto,-,0,
Cons. Próprio (Industrial),1990,Setembro,-,0,
Cons. Próprio (Industrial),1990,Outubro,-,0,
Cons. Próprio (Industrial),1990,Novembro,-,0,
Cons. Próprio (Industrial),1990,Dezembro,-,0,
Cons. Próprio (Industrial),1991,Janeiro,-,20 309 177,
Cons. Próprio (Industrial),1991,Fevereiro,-,21 370 923,
Cons. Próprio (Industrial),1991,Março,-,19 703 630,
Cons. Próprio (Industrial),1991,Abril,-,19 930 352,
Cons. Próprio (Industrial),1991,Maio,-,20 688 617,
Cons. Próprio (Industrial),1991,Junho,-,20 675 935,
Cons. Próprio (Industrial),1991,Julho,-,21 268 660,
Cons. Próprio (Industrial),1991,Agosto,-,23 507 706,
Cons. Próprio (Industrial),1991,Setembro,-,25 420 555,
Cons. Próprio (Industrial),1991,Outubro,-,25 245 011,
Cons. Próprio (Industrial),1991,Novembro,-,24 636 325,
Cons. Próprio (Industrial),1991,Dezembro,-,23 719 731,
Cons. Próprio (Industrial),1992,Janeiro,-,24 277 500,
Cons. Próprio (Industrial),1992,Fevereiro,-,22 604 869,
Cons. Próprio (Industrial),1992,Março,-,21 539 135,
Cons. Próprio (Industrial),1992,Abril,-,23 232 935,
Cons. Próprio (Industrial),1992,Maio,-,25 052 501,
Cons. Próprio (Industrial),1992,Junho,-,23 384 236,
Cons. Próprio (Industrial),1992,Julho,-,24 148 367,
Cons. Próprio (Industrial),1992,Agosto,-,22 813 610,
Cons. Próprio (Industrial),1992,Setembro,-,26 522 880,
Cons. Próprio (Industrial),1992,Outubro,-,26 781 787,
Cons. Próprio (Industrial),1992,Novembro,-,23 633 564,
Cons. Próprio (Industrial),1992,Dezembro,-,23 879 395,
Cons. Próprio (Industrial),1993,Janeiro,-,25 735 144,
Cons. Próprio (Industrial),1993,Fevereiro,-,22 846 525,
Cons. Próprio (Industrial),1993,Março,-,23 349 923,
Cons. Próprio (Industrial),1993,Abril,-,23 174 425,
Cons. Próprio (Industrial),1993,Maio,-,23 544 420,
Cons. Próprio (Industrial),1993,Junho,-,25 466 592,
Cons. Próprio (Industrial),1993,Julho,-,24 741 865,
Cons. Próprio (Industrial),1993,Agosto,-,24 955 274,
Cons. Próprio (Industrial),1993,Setembro,-,25 649 601,
Cons. Próprio (Industrial),1993,Outubro,-,26 241 036,
Cons. Próprio (Industrial),1993,Novembro,-,26 417 251,
Cons. Próprio (Industrial),1993,Dezembro,-,26 698 949,
Cons. Próprio (Industrial),1994,Janeiro,-,25 359 244,
Cons. Próprio (Industrial),1994,Fevereiro,-,24 795 222,
Cons. Próprio (Industrial),1994,Março,-,23 548 281,
Cons. Próprio (Industrial),1994,Abril,-,23 788 608,
Cons. Próprio (Industrial),1994,Maio,-,24 223 890,
Cons. Próprio (Industrial),1994,Junho,-,24 963 264,
Cons. Próprio (Industrial),1994,Julho,-,25 051 451,
Cons. Próprio (Industrial),1994,Agosto,-,26 791 925,
Cons. Próprio (Industrial),1994,Setembro,-,25 626 826,
Cons. Próprio (Industrial),1994,Outubro,-,26 766 716,
Cons. Próprio (Industrial),1994,Novembro,-,27 103 226,
Cons. Próprio (Industrial),1994,Dezembro,-,26 094 935,
Cons. Próprio (Industrial),1995,Janeiro,-,26 071 566,
Cons. Próprio (Industrial),1995,Fevereiro,-,23 783 913,
Cons. Próprio (Industrial),1995,Março,-,24 958 399,
Cons. Próprio (Industrial),1995,Abril,-,24 917 140,
Cons. Próprio (Industrial),1995,Maio,-,25 788 371,
Cons. Próprio (Industrial),1995,Junho,-,26 432 394,
Cons. Próprio (Industrial),1995,Julho,-,26 441 335,
Cons. Próprio (Industrial),1995,Agosto,-,25 883 721,
Cons. Próprio (Industrial),1995,Setembro,-,29 465 445,
Cons. Próprio (Industrial),1995,Outubro,-,28 013 549,
Cons. Próprio (Industrial),1995,Novembro,-,27 799 106,
Cons. Próprio (Industrial),1995,Dezembro,-,26 126 953,
Cons. Próprio (Industrial),1996,Janeiro,-,27 108 059,
Cons. Próprio (Industrial),1996,Fevereiro,-,27 728 268,
Cons. Próprio (Industrial),1996,Março,-,25 963 191,
Cons. Próprio (Industrial),1996,Abril,-,26 778 073,
Cons. Próprio (Industrial),1996,Maio,-,26 926 373,
Cons. Próprio (Industrial),1996,Junho,-,27 684 386,
Cons. Próprio (Industrial),1996,Julho,-,27 454 147,
Cons. Próprio (Industrial),1996,Agosto,-,30 902 215,
Cons. Próprio (Industrial),1996,Setembro,-,29 780 267,
Cons. Próprio (Industrial),1996,Outubro,-,29 236 892,
Cons. Próprio (Industrial),1996,Novembro,-,30 769 683,
Cons. Próprio (Industrial),1996,Dezembro,-,27 221 725,
Cons. Próprio (Industrial),1997,Janeiro,-,31 255 658,
Cons. Próprio (Industrial),1997,Fevereiro,-,27 713 715,
Cons. Próprio (Industrial),1997,Março,-,26 298 105,
Cons. Próprio (Industrial),1997,Abril,-,28 359 207,
Cons. Próprio (Industrial),1997,Maio,-,28 223 542,
Cons. Próprio (Industrial),1997,Junho,-,28 027 032,
Cons. Próprio (Industrial),1997,Julho,-,30 124 021,
Cons. Próprio (Industrial),1997,Agosto,-,31 087 075,
Cons. Próprio (Industrial),1997,Setembro,-,31 076 713,
Cons. Próprio (Industrial),1997,Outubro,-,31 450 421,
Cons. Próprio (Industrial),1997,Novembro,-,31 099 417,
Cons. Próprio (Industrial),1997,Dezembro,-,29 936 437,
Cons. Próprio (Industrial),1998,Janeiro,-,31 977 755,
Cons. Próprio (Industrial),1998,Fevereiro,-,29 614 166,
Cons. Próprio (Industrial),1998,Março,-,29 635 545,
Cons. Próprio (Industrial),1998,Abril,-,31 245 521,
Cons. Próprio (Industrial),1998,Maio,-,30 077 807,
Cons. Próprio (Industrial),1998,Junho,-,30 518 011,
Cons. Próprio (Industrial),1998,Julho,-,33 017 693,
Cons. Próprio (Industrial),1998,Agosto,-,34 031 701,
Cons. Próprio (Industrial),1998,Setembro,-,35 011 553,
Cons. Próprio (Industrial),1998,Outubro,-,35 527 480,
Cons. Próprio (Industrial),1998,Novembro,-,33 064 149,
Cons. Próprio (Industrial),1998,Dezembro,-,33 151 154,
Cons. Próprio (Industrial),1999,Janeiro,-,35 311 414,
Cons. Próprio (Industrial),1999,Fevereiro,-,31 165 699,
Cons. Próprio (Industrial),1999,Março,-,31 671 670,
Cons. Próprio (Industrial),1999,Abril,-,34 737 266,
Cons. Próprio (Industrial),1999,Maio,-,32 120 619,
Cons. Próprio (Industrial),1999,Junho,-,35 666 193,
Cons. Próprio (Industrial),1999,Julho,-,35 101 610,
Cons. Próprio (Industrial),1999,Agosto,-,38 032 300,
Cons. Próprio (Industrial),1999,Setembro,-,37 658 025,
Cons. Próprio (Industrial),1999,Outubro,-,36 333 636,
Cons. Próprio (Industrial),1999,Novembro,-,35 906 333,
Cons. Próprio (Industrial),1999,Dezembro,-,34 316 360,
Cons. Próprio (Industrial),2000,Janeiro,-,37 745 383,
Cons. Próprio (Industrial),2000,Fevereiro,-,35 688 764,
Cons. Próprio (Industrial),2000,Março,-,36 157 092,
Cons. Próprio (Industrial),2000,Abril,-,34 784 898,
Cons. Próprio (Industrial),2000,Maio,-,36 392 403,
Cons. Próprio (Industrial),2000,Junho,-,36 387 031,
Cons. Próprio (Industrial),2000,Julho,-,37 215 691,
Cons. Próprio (Industrial),2000,Agosto,-,39 389 736,
Cons. Próprio (Industrial),2000,Setembro,-,39 987 763,
Cons. Próprio (Industrial),2000,Outubro,-,39 901 853,
Cons. Próprio (Industrial),2000,Novembro,-,39 883 839,
Cons. Próprio (Industrial),2000,Dezembro,-,37 196 263,
Cons. Próprio (Industrial),2001,Janeiro,-,41 114 448,
Cons. Próprio (Industrial),2001,Fevereiro,-,36 375 553,
Cons. Próprio (Industrial),2001,Março,-,38 828 616,
Cons. Próprio (Industrial),2001,Abril,-,38 517 820,
Cons. Próprio (Industrial),2001,Maio,-,40 676 518,
Cons. Próprio (Industrial),2001,Junho,-,38 705 833,
Cons. Próprio (Industrial),2001,Julho,-,40 742 436,
Cons. Próprio (Industrial),2001,Agosto,-,43 452 761,
Cons. Próprio (Industrial),2001,Setembro,-,43 123 742,
Cons. Próprio (Industrial),2001,Outubro,-,42 460 937,
Cons. Próprio (Industrial),2001,Novembro,-,42 515 047,
Cons. Próprio (Industrial),2001,Dezembro,-,38 687 575,
Cons. Próprio (Industrial),2002,Janeiro,-,45 738 629,
Cons. Próprio (Industrial),2002,Fevereiro,-,41 778 115,
Cons. Próprio (Industrial),2002,Março,-,39 575 220,
Cons. Próprio (Industrial),2002,Abril,-,42 311 647,
Cons. Próprio (Industrial),2002,Maio,-,43 887 019,
Cons. Próprio (Industrial),2002,Junho,-,42 636 599,
Cons. Próprio (Industrial),2002,Julho,-,43 853 555,
Cons. Próprio (Industrial),2002,Agosto,-,46 996 834,
Cons. Próprio (Industrial),2002,Setembro,-,46 004 940,
Cons. Próprio (Industrial),2002,Outubro,-,45 462 633,
Cons. Próprio (Industrial),2002,Novembro,-,46 256 487,
Cons. Próprio (Industrial),2002,Dezembro,-,41 268 496,
Cons. Próprio (Industrial),2003,Janeiro,-,48 509 513,
Cons. Próprio (Industrial),2003,Fevereiro,-,45 178 475,
Cons. Próprio (Industrial),2003,Março,-,43 123 925,
Cons. Próprio (Industrial),2003,Abril,-,45 035 600,
Cons. Próprio (Industrial),2003,Maio,-,44 688 310,
Cons. Próprio (Industrial),2003,Junho,-,45 596 997,
Cons. Próprio (Industrial),2003,Julho,-,46 554 441,
Cons. Próprio (Industrial),2003,Agosto,-,47 350 669,
Cons. Próprio (Industrial),2003,Setembro,-,48 868 122,
Cons. Próprio (Industrial),2003,Outubro,-,50 041 865,
Cons. Próprio (Industrial),2003,Novembro,-,47 441 850,
Cons. Próprio (Industrial),2003,Dezembro,-,47 747 483,
Cons. Próprio (Industrial),2004,Janeiro,-,50 233 494,
Cons. Próprio (Industrial),2004,Fevereiro,-,46 510 730,
Cons. Próprio (Industrial),2004,Março,-,49 549 697,
Cons. Próprio (Industrial),2004,Abril,-,51 871 794,
Cons. Próprio (Industrial),2004,Maio,-,48 079 244,
Cons. Próprio (Industrial),2004,Junho,-,50 449 769,
Cons. Próprio (Industrial),2004,Julho,-,52 002 164,
Cons. Próprio (Industrial),2004,Agosto,-,52 824 453,
Cons. Próprio (Industrial),2004,Setembro,-,54 944 479,
Cons. Próprio (Industrial),2004,Outubro,-,55 443 159,
Cons. Próprio (Industrial),2004,Novembro,-,54 003 871,
Cons. Próprio (Industrial),2004,Dezembro,-,56 109 407,
Cons. Próprio (Industrial),2005,Janeiro, 127 293,54 572 016,
Cons. Próprio (Industrial),2005,Fevereiro, 97 382,52 583 650,
Cons. Próprio (Industrial),2005,Março, 105 224,55 264 469,
Cons. Próprio (Industrial),2005,Abril, 125 717,53 839 766,
Cons. Próprio (Industrial),2005,Maio, 109 201,53 963 330,
Cons. Próprio (Industrial),2005,Junho, 121 005,56 092 314,
Cons. Próprio (Industrial),2005,Julho, 165 953,54 427 381,
Cons. Próprio (Industrial),2005,Agosto, 135 153,59 248 674,
Cons. Próprio (Industrial),2005,Setembro, 129 080,59 073 665,
Cons. Próprio (Industrial),2005,Outubro, 61 631,56 926 263,
Cons. Próprio (Industrial),2005,Novembro, 141 510,55 757 369,
Cons. Próprio (Industrial),2005,Dezembro, 117 177,55 772 552,
Cons. Próprio (Industrial),2006,Janeiro, 129 010,57 946 841,
Cons. Próprio (Industrial),2006,Fevereiro, 121 209,54 166 490,
Cons. Próprio (Industrial),2006,Março, 132 517,59 635 501,
Cons. Próprio (Industrial),2006,Abril, 139 395,53 792 510,
Cons. Próprio (Industrial),2006,Maio, 157 317,59 986 124,
Cons. Próprio (Industrial),2006,Junho, 147 577,56 911 744,
Cons. Próprio (Industrial),2006,Julho, 185 238,57 257 106,
Cons. Próprio (Industrial),2006,Agosto, 181 226,62 710 518,
Cons. Próprio (Industrial),2006,Setembro, 163 908,60 804 226,
Cons. Próprio (Industrial),2006,Outubro, 199 255,61 010 211,
Cons. Próprio (Industrial),2006,Novembro, 153 372,58 289 269,
Cons. Próprio (Industrial),2006,Dezembro, 150 732,60 657 363,
Cons. Próprio (Industrial),2007,Janeiro, 161 513,60 962 044,
Cons. Próprio (Industrial),2007,Fevereiro, 154 059,58 078 610,
Cons. Próprio (Industrial),2007,Março, 136 465,60 172 735,
Cons. Próprio (Industrial),2007,Abril, 155 590,57 854 129,
Cons. Próprio (Industrial),2007,Maio, 153 975,60 807 790,
Cons. Próprio (Industrial),2007,Junho, 156 296,59 509 146,
Cons. Próprio (Industrial),2007,Julho, 176 369,60 628 670,
Cons. Próprio (Industrial),2007,Agosto, 181 041,64 380 839,
Cons. Próprio (Industrial),2007,Setembro, 154 704,62 899 805,
Cons. Próprio (Industrial),2007,Outubro, 176 275,62 861 401,
Cons. Próprio (Industrial),2007,Novembro, 151 066,60 095 189,
Cons. Próprio (Industrial),2007,Dezembro, 130 129,60 015 108,
Cons. Próprio (Industrial),2008,Janeiro, 215 909,65 288 766,
Cons. Próprio (Industrial),2008,Fevereiro, 111 634,60 548 955,
Cons. Próprio (Industrial),2008,Março, 164 813,58 478 484,
Cons. Próprio (Industrial),2008,Abril, 168 660,59 038 760,
Cons. Próprio (Industrial),2008,Maio, 150 611,63 988 139,
Cons. Próprio (Industrial),2008,Junho, 167 896,59 552 507,
Cons. Próprio (Industrial),2008,Julho, 180 024,64 127 370,
Cons. Próprio (Industrial),2008,Agosto, 158 985,66 155 821,
Cons. Próprio (Industrial),2008,Setembro, 157 551,64 784 090,
Cons. Próprio (Industrial),2008,Outubro, 184 262,67 738 226,
Cons. Próprio (Industrial),2008,Novembro, 139 228,62 015 172,
Cons. Próprio (Industrial),2008,Dezembro, 192 452,61 985 825,
Cons. Próprio (Industrial),2009,Janeiro, 171 897,65 185 488,
Cons. Próprio (Industrial),2009,Fevereiro, 126 949,58 131 616,
Cons. Próprio (Industrial),2009,Março, 164 588,61 426 683,
Cons. Próprio (Industrial),2009,Abril, 165 634,62 782 565,
Cons. Próprio (Industrial),2009,Maio, 120 784,61 219 909,
Cons. Próprio (Industrial),2009,Junho, 188 054,60 028 950,
Cons. Próprio (Industrial),2009,Julho, 174 938,64 563 236,
Cons. Próprio (Industrial),2009,Agosto, 180 799,64 588 539,
Cons. Próprio (Industrial),2009,Setembro, 153 063,66 558 532,
Cons. Próprio (Industrial),2009,Outubro, 201 817,66 618 130,
Cons. Próprio (Industrial),2009,Novembro, 113 958,61 621 589,
Cons. Próprio (Industrial),2009,Dezembro, 157 113,64 022 070,
Cons. Próprio (Industrial),2010,Janeiro, 158 800,65 790 155,
Cons. Próprio (Industrial),2010,Fevereiro, 129 882,60 277 859,
Cons. Próprio (Industrial),2010,Março, 147 756,64 143 707,
Cons. Próprio (Industrial),2010,Abril, 149 003,64 715 359,
Cons. Próprio (Industrial),2010,Maio, 134 152,63 116 383,
Cons. Próprio (Industrial),2010,Junho, 140 513,63 081 945,
Cons. Próprio (Industrial),2010,Julho, 165 561,66 244 799,
Cons. Próprio (Industrial),2010,Agosto, 138 322,66 974 884,
Cons. Próprio (Industrial),2010,Setembro, 136 073,69 096 436,
Cons. Próprio (Industrial),2010,Outubro, 155 747,67 613 265,
Cons. Próprio (Industrial),2010,Novembro, 115 658,63 258 867,
Cons. Próprio (Industrial),2010,Dezembro, 117 807,64 328 027,
Cons. Próprio (Industrial),2011,Janeiro, 131 469,66 036 782,
Cons. Próprio (Industrial),2011,Fevereiro, 107 028,60 873 759,
Cons. Próprio (Industrial),2011,Março, 120 080,65 375 540,
Cons. Próprio (Industrial),2011,Abril, 116 982,61 009 283,
Cons. Próprio (Industrial),2011,Maio, 123 264,63 639 402,
Cons. Próprio (Industrial),2011,Junho, 113 373,62 205 387,
Cons. Próprio (Industrial),2011,Julho, 141 811,63 616 353,
Cons. Próprio (Industrial),2011,Agosto, 137 611,68 592 305,
Cons. Próprio (Industrial),2011,Setembro, 137 414,68 959 235,
Cons. Próprio (Industrial),2011,Outubro, 143 812,65 613 736,
Cons. Próprio (Industrial),2011,Novembro, 112 305,62 041 513,
Cons. Próprio (Industrial),2011,Dezembro, 131 657,62 793 703,
Cons. Próprio (Industrial),2012,Janeiro, 111 694,60 722 083,
Cons. Próprio (Industrial),2012,Fevereiro, 121 551,59 021 581,
Cons. Próprio (Industrial),2012,Março, 136 694,61 373 319,
Cons. Próprio (Industrial),2012,Abril, 100 298,59 236 997,
Cons. Próprio (Industrial),2012,Maio, 125 146,61 557 107,
Cons. Próprio (Industrial),2012,Junho, 123 417,58 938 212,
Cons. Próprio (Industrial),2012,Julho, 120 701,62 223 383,
Cons. Próprio (Industrial),2012,Agosto, 119 955,64 312 825,
Cons. Próprio (Industrial),2012,Setembro, 107 922,62 545 816,
Cons. Próprio (Industrial),2012,Outubro, 123 077,62 948 476,
Cons. Próprio (Industrial),2012,Novembro, 110 894,60 785 941,
Cons. Próprio (Industrial),2012,Dezembro, 147 125,57 672 082,
Cons. Próprio (Industrial),2013,Janeiro, 156 568,63 277 051,
Cons. Próprio (Industrial),2013,Fevereiro, 44 550,55 971 285,
Cons. Próprio (Industrial),2013,Março, 102 400,56 078 391,
Cons. Próprio (Industrial),2013,Abril, 107 356,58 509 340,
Cons. Próprio (Industrial),2013,Maio, 102 738,60 536 589,
Cons. Próprio (Industrial),2013,Junho, 103 945,57 530 854,
Cons. Próprio (Industrial),2013,Julho, 118 397,60 384 726,
Cons. Próprio (Industrial),2013,Agosto, 113 181,63 984 695,
Cons. Próprio (Industrial),2013,Setembro, 120 226,61 942 347,
Cons. Próprio (Industrial),2013,Outubro, 123 352,63 447 905,
Cons. Próprio (Industrial),2013,Novembro, 112 887,60 655 545,
Cons. Próprio (Industrial),2013,Dezembro, 122 534,57 349 266,
Cons. Próprio (Industrial),2014,Janeiro, 126 481,62 768 667,
Cons. Próprio (Industrial),2014,Fevereiro, 107 481,55 987 049,
Cons. Próprio (Industrial),2014,Março, 92 819,57 779 921,
Cons. Próprio (Industrial),2014,Abril, 155 134,55 844 612,
Cons. Próprio (Industrial),2014,Maio, 120 099,60 704 145,
Cons. Próprio (Industrial),2014,Junho, 119 345,57 447 463,
Cons. Próprio (Industrial),2014,Julho, 137 328,61 906 945,
Cons. Próprio (Industrial),2014,Agosto, 139 640,64 553 123,
Cons. Próprio (Industrial),2014,Setembro, 150 077,61 442 558,
Cons. Próprio (Industrial),2014,Outubro, 140 825,63 669 742,
Cons. Próprio (Industrial),2014,Novembro, 128 152,58 141 037,
Cons. Próprio (Industrial),2014,Dezembro, 139 381,58 102 034,
Cons. Próprio (Industrial),2015,Janeiro, 128 769,61 258 722,
Cons. Próprio (Industrial),2015,Fevereiro, 135 505,55 814 212,
Cons. Próprio (Industrial),2015,Março, 132 157,58 129 297,
Cons. Próprio (Industrial),2015,Abril, 120 466,57 900 468,
Cons. Próprio (Industrial),2015,Maio, 128 170,58 373 792,
Cons. Próprio (Industrial),2015,Junho, 132 764,57 864 851,
Cons. Próprio (Industrial),2015,Julho, 165 512,64 561 727,
Cons. Próprio (Industrial),2015,Agosto, 150 602,64 187 207,
Cons. Próprio (Industrial),2015,Setembro, 118 122,63 051 011,
Cons. Próprio (Industrial),2015,Outubro, 107 713,63 330 755,
Cons. Próprio (Industrial),2015,Novembro, 121 528,57 578 807,
Cons. Próprio (Industrial),2015,Dezembro, 101 704,59 643 691,
Cons. Próprio (Industrial),2016,Janeiro, 178 087,61 454 464,
Cons. Próprio (Industrial),2016,Fevereiro, 102 208,57 197 919,
Cons. Próprio (Industrial),2016,Março, 105 914,60 195 383,
Cons. Próprio (Industrial),2016,Abril, 113 436,58 961 560,
Cons. Próprio (Industrial),2016,Maio, 124 125,59 639 326,
Cons. Próprio (Industrial),2016,Junho, 99 269,58 436 442,
Cons. Próprio (Industrial),2016,Julho, 115 519,61 585 164,
Cons. Próprio (Industrial),2016,Agosto, 130 482,67 287 854,
Cons. Próprio (Industrial),2016,Setembro, 496 640,66 001 018,
Cons. Próprio (Industrial),2016,Outubro, 103 040,62 021 627,
Cons. Próprio (Industrial),2016,Novembro, 135 136,59 759 041,
Cons. Próprio (Industrial),2016,Dezembro, 213 987,59 553 666,
Cons. Próprio (Industrial),2017,Janeiro, 124 684,60 253 322,
Cons. Próprio (Industrial),2017,Fevereiro, 128 008,55 580 363,
Cons. Próprio (Industrial),2017,Março, 146 706,60 674 024,
Cons. Próprio (Industrial),2017,Abril, 132 471,57 029 118,
Cons. Próprio (Industrial),2017,Maio, 139 395,60 334 366,
Cons. Próprio (Industrial),2017,Junho, 144 312,59 650 780,
Cons. Próprio (Industrial),2017,Julho, 155 894,62 865 405,
Cons. Próprio (Industrial),2017,Agosto, 166 062,65 738 626,
Cons. Próprio (Industrial),2017,Setembro, 158 519,65 566 267,
Cons. Próprio (Industrial),2017,Outubro, 149 851,64 859 637,
