Origem,Ano,MesDesc,textbox_MatrixRow_EnergiaProduzida,Textbox32,
Faial,Térmica Fuel Adq. (SINAGA),2001,Dezembro,-,50 419 937
Faial,Térmica Fuel Adq. (SINAGA),2002,Janeiro,-,49 449 202
Faial,Térmica Fuel Adq. (SINAGA),2002,Fevereiro,-,44 278 285
Faial,Térmica Fuel Adq. (SINAGA),2002,Março,-,48 552 756
Faial,Térmica Fuel Adq. (SINAGA),2002,Abril,-,46 772 479
Faial,Térmica Fuel Adq. (SINAGA),2002,Maio,-,48 392 035
Faial,Térmica Fuel Adq. (SINAGA),2002,Junho,-,47 897 026
Faial,Térmica Fuel Adq. (SINAGA),2002,Julho,-,52 571 932
Faial,Térmica Fuel Adq. (SINAGA),2002,Agosto,-,54 062 942
Faial,Térmica Fuel Adq. (SINAGA),2002,Setembro,-,51 179 734
Faial,Térmica Fuel Adq. (SINAGA),2002,Outubro,-,51 686 256
Faial,Térmica Fuel Adq. (SINAGA),2002,Novembro,-,51 176 244
Faial,Térmica Fuel Adq. (SINAGA),2002,Dezembro,-,54 871 029
Faial,Térmica Fuel Adq. (SINAGA),2003,Janeiro,-,53 373 713
Faial,Térmica Fuel Adq. (SINAGA),2003,Fevereiro,-,48 071 533
Faial,Térmica Fuel Adq. (SINAGA),2003,Março,-,51 422 616
Faial,Térmica Fuel Adq. (SINAGA),2003,Abril,-,49 307 914
Faial,Térmica Fuel Adq. (SINAGA),2003,Maio,-,51 410 571
Faial,Térmica Fuel Adq. (SINAGA),2003,Junho,-,51 339 566
Faial,Térmica Fuel Adq. (SINAGA),2003,Julho,-,56 796 448
Faial,Térmica Fuel Adq. (SINAGA),2003,Agosto,-,57 265 427
Faial,Térmica Fuel Adq. (SINAGA),2003,Setembro,-,55 710 836
Faial,Térmica Fuel Adq. (SINAGA),2003,Outubro,-,54 405 570
Faial,Térmica Fuel Adq. (SINAGA),2003,Novembro,-,54 147 490
Faial,Térmica Fuel Adq. (SINAGA),2003,Dezembro,-,57 571 670
Faial,Térmica Fuel Adq. (SINAGA),2004,Janeiro,-,57 119 452
Faial,Térmica Fuel Adq. (SINAGA),2004,Fevereiro,-,52 769 903
Faial,Térmica Fuel Adq. (SINAGA),2004,Março,-,56 053 380
Faial,Térmica Fuel Adq. (SINAGA),2004,Abril,-,54 046 297
Faial,Térmica Fuel Adq. (SINAGA),2004,Maio,-,55 259 592
Faial,Térmica Fuel Adq. (SINAGA),2004,Junho,-,57 100 515
Faial,Térmica Fuel Adq. (SINAGA),2004,Julho,-,60 878 395
Faial,Térmica Fuel Adq. (SINAGA),2004,Agosto,-,61 532 545
Faial,Térmica Fuel Adq. (SINAGA),2004,Setembro,-,61 890 998
Faial,Térmica Fuel Adq. (SINAGA),2004,Outubro,-,62 182 592
Faial,Térmica Fuel Adq. (SINAGA),2004,Novembro,-,59 842 155
Faial,Térmica Fuel Adq. (SINAGA),2004,Dezembro,-,64 010 580
Faial,Térmica Fuel Adq. (SINAGA),2005,Janeiro,0,62 557 251
Faial,Térmica Fuel Adq. (SINAGA),2005,Fevereiro,0,55 625 249
Faial,Térmica Fuel Adq. (SINAGA),2005,Março,0,61 762 864
Faial,Térmica Fuel Adq. (SINAGA),2005,Abril,0,59 196 414
Faial,Térmica Fuel Adq. (SINAGA),2005,Maio,0,59 625 114
Faial,Térmica Fuel Adq. (SINAGA),2005,Junho,0,60 851 047
Faial,Térmica Fuel Adq. (SINAGA),2005,Julho,0,64 286 715
Faial,Térmica Fuel Adq. (SINAGA),2005,Agosto,0,67 523 095
Faial,Térmica Fuel Adq. (SINAGA),2005,Setembro,0,66 036 852
Faial,Térmica Fuel Adq. (SINAGA),2005,Outubro,0,64 480 775
Faial,Térmica Fuel Adq. (SINAGA),2005,Novembro,0,61 617 358
Faial,Térmica Fuel Adq. (SINAGA),2005,Dezembro,0,66 513 311
Faial,Térmica Fuel Adq. (SINAGA),2006,Janeiro,0,65 289 048
Faial,Térmica Fuel Adq. (SINAGA),2006,Fevereiro,0,58 169 924
Faial,Térmica Fuel Adq. (SINAGA),2006,Março,0,64 070 753
Faial,Térmica Fuel Adq. (SINAGA),2006,Abril,0,59 979 495
Faial,Térmica Fuel Adq. (SINAGA),2006,Maio,0,63 200 109
Faial,Térmica Fuel Adq. (SINAGA),2006,Junho,0,62 136 200
Faial,Térmica Fuel Adq. (SINAGA),2006,Julho,0,68 249 435
Faial,Térmica Fuel Adq. (SINAGA),2006,Agosto,0,70 631 277
Faial,Térmica Fuel Adq. (SINAGA),2006,Setembro,0,67 960 890
Faial,Térmica Fuel Adq. (SINAGA),2006,Outubro,0,66 886 558
Faial,Térmica Fuel Adq. (SINAGA),2006,Novembro,0,64 799 712
Faial,Térmica Fuel Adq. (SINAGA),2006,Dezembro,0,69 326 209
Faial,Térmica Fuel Adq. (SINAGA),2007,Janeiro,0,68 281 945
Faial,Térmica Fuel Adq. (SINAGA),2007,Fevereiro,0,61 429 093
Faial,Térmica Fuel Adq. (SINAGA),2007,Março,0,66 003 620
Faial,Térmica Fuel Adq. (SINAGA),2007,Abril,0,62 297 956
Faial,Térmica Fuel Adq. (SINAGA),2007,Maio,0,65 171 254
Faial,Térmica Fuel Adq. (SINAGA),2007,Junho,0,64 953 463
Faial,Térmica Fuel Adq. (SINAGA),2007,Julho,0,70 698 411
Faial,Térmica Fuel Adq. (SINAGA),2007,Agosto,0,71 855 978
Faial,Térmica Fuel Adq. (SINAGA),2007,Setembro,0,67 669 627
Faial,Térmica Fuel Adq. (SINAGA),2007,Outubro,0,69 749 069
Faial,Térmica Fuel Adq. (SINAGA),2007,Novembro,0,66 793 437
Faial,Térmica Fuel Adq. (SINAGA),2007,Dezembro,0,70 036 362
Faial,Térmica Fuel Adq. (SINAGA),2008,Janeiro,0,69 409 577
Faial,Térmica Fuel Adq. (SINAGA),2008,Fevereiro,0,64 166 599
Faial,Térmica Fuel Adq. (SINAGA),2008,Março,0,65 732 501
Faial,Térmica Fuel Adq. (SINAGA),2008,Abril,0,64 058 118
Faial,Térmica Fuel Adq. (SINAGA),2008,Maio,0,66 045 807
Faial,Térmica Fuel Adq. (SINAGA),2008,Junho,0,67 279 279
Faial,Térmica Fuel Adq. (SINAGA),2008,Julho,0,72 429 656
Faial,Térmica Fuel Adq. (SINAGA),2008,Agosto,0,74 208 878
Faial,Térmica Fuel Adq. (SINAGA),2008,Setembro,0,69 957 805
Faial,Térmica Fuel Adq. (SINAGA),2008,Outubro,0,72 498 077
Faial,Térmica Fuel Adq. (SINAGA),2008,Novembro,0,67 024 181
Faial,Térmica Fuel Adq. (SINAGA),2008,Dezembro,0,70 880 946
Faial,Térmica Fuel Adq. (SINAGA),2009,Janeiro,-,70 172 904
Faial,Térmica Fuel Adq. (SINAGA),2009,Fevereiro,-,62 527 858
Faial,Térmica Fuel Adq. (SINAGA),2009,Março,-,67 677 227
Faial,Térmica Fuel Adq. (SINAGA),2009,Abril,-,64 806 354
Faial,Térmica Fuel Adq. (SINAGA),2009,Maio,-,67 098 470
Faial,Térmica Fuel Adq. (SINAGA),2009,Junho,-,65 928 938
Faial,Térmica Fuel Adq. (SINAGA),2009,Julho,-,71 701 902
Faial,Térmica Fuel Adq. (SINAGA),2009,Agosto,-,74 002 427
Faial,Térmica Fuel Adq. (SINAGA),2009,Setembro,-,71 946 147
Faial,Térmica Fuel Adq. (SINAGA),2009,Outubro,-,72 116 294
Faial,Térmica Fuel Adq. (SINAGA),2009,Novembro,-,68 140 869
Faial,Térmica Fuel Adq. (SINAGA),2009,Dezembro,-,72 955 622
Faial,Térmica Fuel Adq. (SINAGA),2010,Janeiro,-,72 590 258
Faial,Térmica Fuel Adq. (SINAGA),2010,Fevereiro,-,64 619 311
Faial,Térmica Fuel Adq. (SINAGA),2010,Março,-,71 184 829
Faial,Térmica Fuel Adq. (SINAGA),2010,Abril,-,66 584 194
Faial,Térmica Fuel Adq. (SINAGA),2010,Maio,-,67 543 151
Faial,Térmica Fuel Adq. (SINAGA),2010,Junho,-,67 399 324
Faial,Térmica Fuel Adq. (SINAGA),2010,Julho,-,74 015 737
Faial,Térmica Fuel Adq. (SINAGA),2010,Agosto,-,76 117 370
Faial,Térmica Fuel Adq. (SINAGA),2010,Setembro,-,73 132 225
Faial,Térmica Fuel Adq. (SINAGA),2010,Outubro,-,71 770 082
Faial,Térmica Fuel Adq. (SINAGA),2010,Novembro,-,69 471 816
Faial,Térmica Fuel Adq. (SINAGA),2010,Dezembro,-,75 335 524
Faial,Térmica Fuel Adq. (SINAGA),2011,Janeiro,-,72 837 895
Faial,Térmica Fuel Adq. (SINAGA),2011,Fevereiro,-,64 428 979
Faial,Térmica Fuel Adq. (SINAGA),2011,Março,-,70 293 488
Faial,Térmica Fuel Adq. (SINAGA),2011,Abril,-,65 280 542
Faial,Térmica Fuel Adq. (SINAGA),2011,Maio,-,67 313 010
Faial,Térmica Fuel Adq. (SINAGA),2011,Junho,-,67 786 115
Faial,Térmica Fuel Adq. (SINAGA),2011,Julho,-,73 261 167
Faial,Térmica Fuel Adq. (SINAGA),2011,Agosto,-,78 103 192
Faial,Térmica Fuel Adq. (SINAGA),2011,Setembro,-,72 508 489
Faial,Térmica Fuel Adq. (SINAGA),2011,Outubro,-,70 814 671
Faial,Térmica Fuel Adq. (SINAGA),2011,Novembro,-,67 838 393
Faial,Térmica Fuel Adq. (SINAGA),2011,Dezembro,-,69 561 736
Faial,Térmica Fuel Adq. (SINAGA),2012,Janeiro,-,68 068 209
Faial,Térmica Fuel Adq. (SINAGA),2012,Fevereiro,-,63 091 615
Faial,Térmica Fuel Adq. (SINAGA),2012,Março,-,66 164 799
Faial,Térmica Fuel Adq. (SINAGA),2012,Abril,-,62 502 360
Faial,Térmica Fuel Adq. (SINAGA),2012,Maio,-,65 848 651
Faial,Térmica Fuel Adq. (SINAGA),2012,Junho,-,66 495 423
Faial,Térmica Fuel Adq. (SINAGA),2012,Julho,-,70 495 795
Faial,Térmica Fuel Adq. (SINAGA),2012,Agosto,-,72 201 973
Faial,Térmica Fuel Adq. (SINAGA),2012,Setembro,-,68 155 292
Faial,Térmica Fuel Adq. (SINAGA),2012,Outubro,-,68 781 100
Faial,Térmica Fuel Adq. (SINAGA),2012,Novembro,-,64 858 630
Faial,Térmica Fuel Adq. (SINAGA),2012,Dezembro,-,67 896 999
Faial,Térmica Fuel Adq. (SINAGA),2013,Janeiro,-,67 357 925
Faial,Térmica Fuel Adq. (SINAGA),2013,Fevereiro,-,59 116 544
Faial,Térmica Fuel Adq. (SINAGA),2013,Março,-,66 093 832
Faial,Térmica Fuel Adq. (SINAGA),2013,Abril,-,62 542 579
Faial,Térmica Fuel Adq. (SINAGA),2013,Maio,-,63 708 146
Faial,Térmica Fuel Adq. (SINAGA),2013,Junho,-,63 187 687
Faial,Térmica Fuel Adq. (SINAGA),2013,Julho,-,69 687 676
Faial,Térmica Fuel Adq. (SINAGA),2013,Agosto,-,71 695 886
Faial,Térmica Fuel Adq. (SINAGA),2013,Setembro,-,68 117 502
Faial,Térmica Fuel Adq. (SINAGA),2013,Outubro,-,68 444 571
Faial,Térmica Fuel Adq. (SINAGA),2013,Novembro,-,64 717 979
Faial,Térmica Fuel Adq. (SINAGA),2013,Dezembro,-,67 795 027
Faial,Térmica Fuel Adq. (SINAGA),2014,Janeiro,-,67 180 137
Faial,Térmica Fuel Adq. (SINAGA),2014,Fevereiro,-,60 411 676
Faial,Térmica Fuel Adq. (SINAGA),2014,Março,-,63 673 331
Faial,Térmica Fuel Adq. (SINAGA),2014,Abril,-,61 661 618
Faial,Térmica Fuel Adq. (SINAGA),2014,Maio,0,64 104 349
Faial,Térmica Fuel Adq. (SINAGA),2014,Junho,-,63 856 722
Faial,Térmica Fuel Adq. (SINAGA),2014,Julho,-,69 760 656
Faial,Térmica Fuel Adq. (SINAGA),2014,Agosto,0,73 456 623
Faial,Térmica Fuel Adq. (SINAGA),2014,Setembro,0,66 769 016
Faial,Térmica Fuel Adq. (SINAGA),2014,Outubro,0,67 039 648
Faial,Térmica Fuel Adq. (SINAGA),2014,Novembro,0,63 378 206
Faial,Térmica Fuel Adq. (SINAGA),2014,Dezembro,0,67 576 565
Faial,Térmica Fuel Adq. (SINAGA),2015,Janeiro,0,65 813 840
Faial,Térmica Fuel Adq. (SINAGA),2015,Fevereiro,0,59 148 855
Faial,Térmica Fuel Adq. (SINAGA),2015,Março,0,64 085 171
Faial,Térmica Fuel Adq. (SINAGA),2015,Abril,0,61 566 425
Faial,Térmica Fuel Adq. (SINAGA),2015,Maio,0,64 047 112
Faial,Térmica Fuel Adq. (SINAGA),2015,Junho,0,65 324 458
Faial,Térmica Fuel Adq. (SINAGA),2015,Julho,0,72 734 215
Faial,Térmica Fuel Adq. (SINAGA),2015,Agosto,0,71 618 240
Faial,Térmica Fuel Adq. (SINAGA),2015,Setembro,0,67 872 771
Faial,Térmica Fuel Adq. (SINAGA),2015,Outubro,0,66 483 140
Faial,Térmica Fuel Adq. (SINAGA),2015,Novembro,0,64 448 720
Faial,Térmica Fuel Adq. (SINAGA),2015,Dezembro,0,67 875 315
Faial,Térmica Fuel Adq. (SINAGA),2016,Janeiro,0,68 520 735
Faial,Térmica Fuel Adq. (SINAGA),2016,Fevereiro,0,61 329 139
Faial,Térmica Fuel Adq. (SINAGA),2016,Março,0,64 542 757
Faial,Térmica Fuel Adq. (SINAGA),2016,Abril,0,62 424 970
Faial,Térmica Fuel Adq. (SINAGA),2016,Maio,0,64 736 196
Faial,Térmica Fuel Adq. (SINAGA),2016,Junho,0,64 590 878
Faial,Térmica Fuel Adq. (SINAGA),2016,Julho,0,71 359 402
Faial,Térmica Fuel Adq. (SINAGA),2016,Agosto,0,74 547 852
Faial,Térmica Fuel Adq. (SINAGA),2016,Setembro,0,69 968 927
Faial,Térmica Fuel Adq. (SINAGA),2016,Outubro,0,67 265 591
Faial,Térmica Fuel Adq. (SINAGA),2016,Novembro,0,64 184 112
Faial,Térmica Fuel Adq. (SINAGA),2016,Dezembro,0,67 533 504
Faial,Térmica Fuel Adq. (SINAGA),2017,Janeiro,0,67 212 584
Faial,Térmica Fuel Adq. (SINAGA),2017,Fevereiro,0,59 246 108
Faial,Térmica Fuel Adq. (SINAGA),2017,Março,0,65 392 940
Faial,Térmica Fuel Adq. (SINAGA),2017,Abril,0,62 436 948
Faial,Térmica Fuel Adq. (SINAGA),2017,Maio,0,65 503 987
Faial,Térmica Fuel Adq. (SINAGA),2017,Junho,0,64 840 761
Faial,Térmica Fuel Adq. (SINAGA),2017,Julho,0,71 294 531
Faial,Térmica Fuel Adq. (SINAGA),2017,Agosto,0,73 960 621
Faial,Térmica Fuel Adq. (SINAGA),2017,Setembro,0,71 002 260
Faial,Térmica Fuel Adq. (SINAGA),2017,Outubro,0,69 640 494
Faial,Térmica Fuel Adq. (SINAGA),2017,Novembro,0,65 358 655
Faial,Térmica Fuel Adq. (SINAGA),2017,Dezembro,0,67 054 154
Faial,Térmica Fuel Adq. (SINAGA),2018,Janeiro,0,67 450 315
Faial,Térmica Fuel Adq. (SINAGA),2018,Fevereiro,0,59 836 372
Faial,Térmica Fuel Adq. (SINAGA),2018,Março,0,66 760 785
Faial,Térmica Fuel Adq. (SINAGA),2018,Abril,0,62 177 285
Faial,Térmica Fuel Adq. (SINAGA),2018,Maio,0,65 716 600
Faial,Térmica Fuel Adq. (SINAGA),2018,Junho,0,68 826 387
Faial,Térmica Fuel Adq. (SINAGA),2018,Julho,0,71 946 247
Faial,Térmica Fuel Adq. (SINAGA),2018,Agosto,0,75 538 084
Faial,Térmica Fuel Adq. (SINAGA),2018,Setembro,0,72 314 112
Faial,Térmica Fuel Adq. (SINAGA),2018,Outubro,0,69 081 678
Faial,Térmica Fuel Adq. (SINAGA),2018,Novembro,0,65 391 395
Faial,Térmica Fuel Adq. (SINAGA),2018,Dezembro,0,68 864 698
Faial,Térmica Fuel Adq. (SINAGA),2019,Janeiro,0,68 579 825
Faial,Térmica Fuel Adq. (SINAGA),2019,Fevereiro,0,62 050 781
Faial,Térmica Fuel Adq. (SINAGA),2019,Março,0,65 801 602
Faial,Térmica Fuel Adq. (SINAGA),2019,Abril,0,63 695 055
Faial,Térmica Fuel Adq. (SINAGA),2019,Maio,0,66 792 092
Faial,Térmica Fuel Adq. (SINAGA),2019,Junho,0,65 149 246
Faial,Térmica Fuel Adq. (SINAGA),2019,Julho,0,72 849 430
Faial,Térmica Fuel Adq. (SINAGA),2019,Agosto,0,74 431 994
Faial,Térmica Fuel Adq. (SINAGA),2019,Setembro,0,69 858 719
Faial,Térmica Fuel Adq. (SINAGA),2019,Outubro,0,69 859 171
Faial,Térmica Fuel Adq. (SINAGA),2019,Novembro,0,65 329 128
Faial,Térmica Fuel Adq. (SINAGA),2019,Dezembro,0,68 539 593
Faial,Térmica Fuel Adq. (SINAGA),2020,Janeiro,0,69 155 320
Faial,Térmica Fuel Adq. (SINAGA),2020,Fevereiro,0,63 284 886
Faial,Térmica Fuel Adq. (SINAGA),2020,Março,0,64 459 133
Faial,Térmica Fuel Adq. (SINAGA),2020,Abril,0,58 459 068
Faial,Térmica Fuel Adq. (SINAGA),2020,Maio,0,61 132 834
Faial,Térmica Fuel Adq. (SINAGA),2020,Junho,0,61 191 707
Faial,Térmica Fuel Adq. (SINAGA),2020,Julho,0,68 121 186
Faial,Térmica Fuel Adq. (SINAGA),2020,Agosto,0,71 504 198
Faial,Térmica Fuel Adq. (SINAGA),2020,Setembro,0,67 338 022
Faial,Térmica Fuel Adq. (SINAGA),2020,Outubro,0,68 556 130
Faial,Térmica Fuel Adq. (SINAGA),2020,Novembro,0,65 560 658
Faial,Térmica Fuel Adq. (SINAGA),2020,Dezembro,0,69 676 197
Faial,Térmica Fuel Adq. (SINAGA),2021,Janeiro,0,70 323 629
Faial,Térmica Fuel Adq. (SINAGA),2021,Fevereiro,0,63 056 061
Faial,Térmica Fuel Adq. (SINAGA),2021,Março,0,67 648 860
Faial,Térmica Fuel Adq. (SINAGA),2021,Abril,0,64 207 141
Faial,Térmica Fuel Adq. (SINAGA),2021,Maio,0,65 832 876
Faial,Térmica Fuel Adq. (SINAGA),2021,Junho,0,66 133 417
Faial,Térmica Fuel Adq. (SINAGA),2021,Julho,0,72 069 276
Faial,Térmica Fuel Adq. (SINAGA),2021,Agosto,0,75 667 824
Faial,Térmica Fuel Adq. (SINAGA),2021,Setembro,0,71 390 104
Faial,Térmica Fuel Adq. (SINAGA),2021,Outubro,0,72 336 314
Faial,Térmica Fuel Adq. (SINAGA),2021,Novembro,0,68 406 215
Faial,Térmica Fuel Adq. (SINAGA),2021,Dezembro,0,70 831 335
Faial,Térmica Fuel Adq. (SINAGA),2022,Janeiro,0,70 703 868
Faial,Térmica Fuel Adq. (SINAGA),2022,Fevereiro,0,63 316 705
Faial,Térmica Fuel Adq. (SINAGA),2022,Março,0,69 563 297
Flores,Biogás,1987,Janeiro,-,18 531 304
Flores,Biogás,1987,Fevereiro,-,16 882 648
Flores,Biogás,1987,Março,-,18 228 181
Flores,Biogás,1987,Abril,-,17 413 376
Flores,Biogás,1987,Maio,-,18 112 306
Flores,Biogás,1987,Junho,-,18 338 171
Flores,Biogás,1987,Julho,-,19 712 260
Flores,Biogás,1987,Agosto,-,20 118 442
Flores,Biogás,1987,Setembro,-,19 564 821
Flores,Biogás,1987,Outubro,-,19 722 815
Flores,Biogás,1987,Novembro,-,19 595 169
Flores,Biogás,1987,Dezembro,-,20 472 642
Flores,Biogás,1988,Janeiro,-,20 427 299
Flores,Biogás,1988,Fevereiro,-,18 831 177
Flores,Biogás,1988,Março,-,20 131 383
Flores,Biogás,1988,Abril,-,19 007 849
Flores,Biogás,1988,Maio,-,19 821 551
Flores,Biogás,1988,Junho,-,19 789 308
Flores,Biogás,1988,Julho,-,21 464 834
Flores,Biogás,1988,Agosto,-,22 257 483
Flores,Biogás,1988,Setembro,-,21 632 678
Flores,Biogás,1988,Outubro,-,21 673 173
Flores,Biogás,1988,Novembro,-,21 205 159
Flores,Biogás,1988,Dezembro,-,22 156 884
Flores,Biogás,1989,Janeiro,-,22 290 372
Flores,Biogás,1989,Fevereiro,-,19 995 268
Flores,Biogás,1989,Março,-,21 851 913
Flores,Biogás,1989,Abril,-,20 892 600
Flores,Biogás,1989,Maio,-,21 993 953
Flores,Biogás,1989,Junho,-,21 934 532
Flores,Biogás,1989,Julho,-,23 383 128
Flores,Biogás,1989,Agosto,-,23 761 244
Flores,Biogás,1989,Setembro,-,22 929 316
Flores,Biogás,1989,Outubro,-,23 282 182
Flores,Biogás,1989,Novembro,-,22 534 828
Flores,Biogás,1989,Dezembro,-,22 900 407
Flores,Biogás,1990,Janeiro,0,24 557 867
Flores,Biogás,1990,Fevereiro,0,21 725 272
Flores,Biogás,1990,Março,0,23 839 695
Flores,Biogás,1990,Abril,0,22 675 626
Flores,Biogás,1990,Maio,0,24 672 416
Flores,Biogás,1990,Junho,0,24 194 610
Flores,Biogás,1990,Julho,0,26 387 745
Flores,Biogás,1990,Agosto,0,26 311 181
Flores,Biogás,1990,Setembro,0,25 083 554
Flores,Biogás,1990,Outubro,0,25 482 424
Flores,Biogás,1990,Novembro,0,24 988 465
Flores,Biogás,1990,Dezembro,0,26 034 256
Flores,Biogás,1991,Janeiro,0,26 502 749
Flores,Biogás,1991,Fevereiro,0,23 810 562
Flores,Biogás,1991,Março,0,25 524 439
Flores,Biogás,1991,Abril,0,25 241 897
Flores,Biogás,1991,Maio,0,25 607 722
Flores,Biogás,1991,Junho,0,26 362 931
Flores,Biogás,1991,Julho,0,28 344 411
Flores,Biogás,1991,Agosto,0,28 731 923
Flores,Biogás,1991,Setembro,0,27 570 320
Flores,Biogás,1991,Outubro,0,28 080 228
Flores,Biogás,1991,Novembro,0,27 310 128
Flores,Biogás,1991,Dezembro,0,28 238 503
Flores,Biogás,1992,Janeiro,0,28 633 330
Flores,Biogás,1992,Fevereiro,0,26 246 283
Flores,Biogás,1992,Março,0,27 279 175
Flores,Biogás,1992,Abril,0,26 484 506
Flores,Biogás,1992,Maio,0,27 406 565
Flores,Biogás,1992,Junho,0,27 146 269
Flores,Biogás,1992,Julho,0,29 921 685
Flores,Biogás,1992,Agosto,0,30 444 908
Flores,Biogás,1992,Setembro,0,29 383 862
Flores,Biogás,1992,Outubro,0,29 568 370
Flores,Biogás,1992,Novembro,0,29 114 417
Flores,Biogás,1992,Dezembro,0,29 717 988
Flores,Biogás,1993,Janeiro,0,29 442 372
Flores,Biogás,1993,Fevereiro,0,26 543 388
Flores,Biogás,1993,Março,0,29 225 032
Flores,Biogás,1993,Abril,0,27 177 624
Flores,Biogás,1993,Maio,0,28 445 083
Flores,Biogás,1993,Junho,0,28 636 007
Flores,Biogás,1993,Julho,0,30 867 852
Flores,Biogás,1993,Agosto,0,31 254 747
Flores,Biogás,1993,Setembro,0,29 980 854
Flores,Biogás,1993,Outubro,0,29 624 709
Flores,Biogás,1993,Novembro,0,29 063 049
Flores,Biogás,1993,Dezembro,0,30 571 317
Flores,Biogás,1994,Janeiro,0,29 947 286
Flores,Biogás,1994,Fevereiro,0,27 076 901
Flores,Biogás,1994,Março,0,29 704 628
Flores,Biogás,1994,Abril,0,27 719 412
Flores,Biogás,1994,Maio,0,29 310 471
Flores,Biogás,1994,Junho,0,29 175 714
Flores,Biogás,1994,Julho,0,31 327 307
Flores,Biogás,1994,Agosto,0,31 855 560
Flores,Biogás,1994,Setembro,0,32 038 266
Flores,Biogás,1994,Outubro,0,32 261 364
Flores,Biogás,1994,Novembro,0,30 595 649
Flores,Biogás,1994,Dezembro,0,31 632 266
Flores,Biogás,1995,Janeiro,0,31 395 309
Flores,Biogás,1995,Fevereiro,0,27 822 359
Flores,Biogás,1995,Março,0,31 084 930
Flores,Biogás,1995,Abril,0,29 061 424
Flores,Biogás,1995,Maio,0,31 674 670
Flores,Biogás,1995,Junho,0,30 860 351
Flores,Biogás,1995,Julho,0,33 314 337
Flores,Biogás,1995,Agosto,0,34 472 960
Flores,Biogás,1995,Setembro,0,32 571 201
Flores,Biogás,1995,Outubro,0,32 877 673
Flores,Biogás,1995,Novembro,0,31 027 499
Flores,Biogás,1995,Dezembro,0,32 966 150
Flores,Biogás,1996,Janeiro,0,32 362 523
Flores,Biogás,1996,Fevereiro,0,30 415 458
Flores,Biogás,1996,Março,0,32 175 776
Flores,Biogás,1996,Abril,0,30 193 171
Flores,Biogás,1996,Maio,0,31 465 553
Flores,Biogás,1996,Junho,0,31 862 610
Flores,Biogás,1996,Julho,0,34 741 729
Flores,Biogás,1996,Agosto,0,35 988 934
Flores,Biogás,1996,Setembro,0,34 429 873
Flores,Biogás,1996,Outubro,0,35 088 864
Flores,Biogás,1996,Novembro,0,33 283 118
Flores,Biogás,1996,Dezembro,0,34 015 224
Flores,Biogás,1997,Janeiro,0,34 778 742
Flores,Biogás,1997,Fevereiro,0,30 301 470
Flores,Biogás,1997,Março,0,32 962 244
Flores,Biogás,1997,Abril,0,32 307 087
Flores,Biogás,1997,Maio,0,33 126 439
Flores,Biogás,1997,Junho,0,33 069 143
Flores,Biogás,1997,Julho,0,36 653 860
Flores,Biogás,1997,Agosto,0,37 323 262
Flores,Biogás,1997,Setembro,0,36 011 983
Flores,Biogás,1997,Outubro,0,37 592 249
Flores,Biogás,1997,Novembro,0,34 833 785
Flores,Biogás,1997,Dezembro,0,37 264 381
Flores,Biogás,1998,Janeiro,-,36 676 607
Flores,Biogás,1998,Fevereiro,-,32 870 929
Flores,Biogás,1998,Março,-,35 714 035
Flores,Biogás,1998,Abril,-,34 420 448
Flores,Biogás,1998,Maio,-,36 091 693
Flores,Biogás,1998,Junho,-,36 459 508
Flores,Biogás,1998,Julho,-,40 418 212
Flores,Biogás,1998,Agosto,-,41 256 701
Flores,Biogás,1998,Setembro,-,40 365 519
Flores,Biogás,1998,Outubro,-,40 657 600
Flores,Biogás,1998,Novembro,-,38 939 970
Flores,Biogás,1998,Dezembro,-,39 639 485
Flores,Biogás,1999,Janeiro,0,39 649 420
Flores,Biogás,1999,Fevereiro,0,35 067 360
Flores,Biogás,1999,Março,0,38 602 570
Flores,Biogás,1999,Abril,0,37 871 480
Flores,Biogás,1999,Maio,0,39 174 510
Flores,Biogás,1999,Junho,0,39 717 820
Flores,Biogás,1999,Julho,0,43 941 365
Flores,Biogás,1999,Agosto,0,45 178 580
Flores,Biogás,1999,Setembro,0,42 473 685
Flores,Biogás,1999,Outubro,0,42 162 835
Flores,Biogás,1999,Novembro,0,40 236 120
Flores,Biogás,1999,Dezembro,0,43 711 430
Flores,Biogás,2000,Janeiro,0,42 140 702
Flores,Biogás,2000,Fevereiro,0,39 532 406
Flores,Biogás,2000,Março,0,41 616 705
Flores,Biogás,2000,Abril,0,38 955 855
Flores,Biogás,2000,Maio,0,41 948 401
Flores,Biogás,2000,Junho,0,42 481 164
Flores,Biogás,2000,Julho,0,45 109 969
Flores,Biogás,2000,Agosto,0,46 889 671
Flores,Biogás,2000,Setembro,0,45 454 350
Flores,Biogás,2000,Outubro,0,45 875 547
Flores,Biogás,2000,Novembro,0,44 309 730
Flores,Biogás,2000,Dezembro,0,45 767 855
Flores,Biogás,2001,Janeiro,0,46 203 338
Flores,Biogás,2001,Fevereiro,0,41 144 860
Flores,Biogás,2001,Março,0,45 237 636
Flores,Biogás,2001,Abril,0,42 219 651
Flores,Biogás,2001,Maio,0,45 228 076
Flores,Biogás,2001,Junho,0,44 747 151
Flores,Biogás,2001,Julho,0,49 806 517
Flores,Biogás,2001,Agosto,0,50 769 881
Flores,Biogás,2001,Setembro,0,48 578 308
Flores,Biogás,2001,Outubro,0,48 076 996
Flores,Biogás,2001,Novembro,0,46 770 050
Flores,Biogás,2001,Dezembro,0,50 419 937
